AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc2prapkc02_20161114_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
DISKBSIZE,T0116,4.7,0.0,4.7,4.2,5.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0117,09:40:03,14-NOV-2016
CPU001,T0117,0.9,0.1,0.1,98.9
CPU002,T0117,0.4,0.1,0.0,99.5
CPU003,T0117,9.9,0.4,0.0,89.7
CPU004,T0117,30.1,1.3,0.0,68.6
CPU005,T0117,3.6,0.3,0.0,96.1
CPU006,T0117,12.9,1.0,0.0,86.1
CPU_ALL,T0117,9.9,0.5,0.0,89.5,,6
MEM,T0117,88673.0,-0.0,-0.0,16384.0,67290.3,-0.0,-0.0,16384.0,-0.0,1787.4,18727.4,-1.0,455.2,0.0,592.2
VM,T0117,48,0,0,11019,49310,-1,0,6952,0,0,457134,357,0,318921,0,0,0,0,0,0,0,0,0,466864,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0117,1,0,4869.3,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0117,0.3,1244.0,356.2,0.3,0.3,709.7,1114.4,0.0,
NETPACKET,T0117,1.2,1643.8,1620.7,3.2,1.2,1666.7,1650.4,0.0,
JFSFILE,T0117,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.4,13.9,42.4
DISKBUSY,T0117,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0117,8.0,0.0,7.2,0.8,15.2,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,15.2,0.0,0.0,3.1,0.0,1.8,0.8,0.0
DISKXFER,T0117,1.7,0.0,1.5,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,3.8,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0117,4.6,0.0,4.7,4.2,5.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0118,09:45:03,14-NOV-2016
CPU001,T0118,1.3,0.1,0.1,98.5
CPU002,T0118,1.4,0.2,0.0,98.4
CPU003,T0118,15.3,0.6,0.0,84.2
CPU004,T0118,39.0,1.4,0.0,59.6
CPU005,T0118,5.9,0.3,0.0,93.7
CPU006,T0118,14.3,0.9,0.0,84.7
CPU_ALL,T0118,13.3,0.6,0.0,86.1,,6
MEM,T0118,88673.0,-0.0,-0.0,16384.0,67181.4,-0.0,-0.0,16384.0,-0.0,1789.0,18835.0,-1.0,455.5,0.0,592.9
VM,T0118,68,0,0,11107,51083,-1,0,7580,0,0,436327,405,0,385408,0,0,0,0,0,0,0,0,0,464203,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0118,2,0,5885.4,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0118,0.2,1757.5,324.6,0.3,0.2,1001.9,275.1,0.0,
NETPACKET,T0118,0.9,2225.4,1272.7,3.1,0.9,2249.3,1509.5,0.0,
JFSFILE,T0118,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.4,13.9,42.4
DISKBUSY,T0118,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0118,8.7,0.0,7.7,1.0,16.6,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,16.6,0.0,0.0,3.1,0.2,2.1,0.9,0.1
DISKXFER,T0118,1.9,0.0,1.7,0.2,2.9,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,4.1,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0118,4.6,0.0,4.6,4.2,5.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0119,09:50:03,14-NOV-2016
CPU001,T0119,3.2,0.1,0.1,96.5
CPU002,T0119,1.7,0.2,0.0,98.0
CPU003,T0119,17.0,0.6,0.0,82.3
CPU004,T0119,40.4,1.5,0.0,58.1
CPU005,T0119,5.3,0.3,0.1,94.2
CPU006,T0119,15.0,0.9,0.1,83.9
CPU_ALL,T0119,14.3,0.6,0.1,85.0,,6
MEM,T0119,88673.0,-0.0,-0.0,16384.0,66887.3,-0.0,-0.0,16384.0,-0.0,1790.8,19127.7,-1.0,455.9,0.0,593.4
VM,T0119,45,0,0,11311,49354,-1,0,14588,0,0,430911,1150,0,345021,0,0,0,0,0,0,0,0,0,505995,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0119,1,0,6379.7,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0
NET,T0119,0.3,1902.6,335.3,0.3,0.3,1099.9,287.3,0.0,
NETPACKET,T0119,1.4,2493.9,1300.6,3.2,1.4,2516.3,1549.3,0.0,
JFSFILE,T0119,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.4,13.9,42.4
DISKBUSY,T0119,0.5,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0119,29.3,0.0,28.4,0.8,19.4,0.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0,19.4,0.0,0.0,3.1,0.0,1.5,0.8,0.0
DISKXFER,T0119,6.8,0.0,6.7,0.2,3.3,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.8,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0119,4.3,0.0,4.3,4.2,5.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0120,09:55:03,14-NOV-2016
CPU001,T0120,1.1,0.1,0.1,98.7
CPU002,T0120,1.0,0.2,0.0,98.8
CPU003,T0120,14.6,0.6,0.0,84.8
CPU004,T0120,39.1,1.4,0.0,59.5
CPU005,T0120,4.9,0.3,0.0,94.7
CPU006,T0120,13.8,0.9,0.0,85.3
CPU_ALL,T0120,12.9,0.6,0.0,86.5,,6
MEM,T0120,88673.0,-0.0,-0.0,16384.0,66739.1,-0.0,-0.0,16384.0,-0.0,1792.7,19274.5,-1.0,456.3,0.0,594.4
VM,T0120,41,0,0,11388,49342,-1,0,7920,0,0,470502,434,0,304301,0,0,0,0,0,0,0,0,0,508329,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0120,2,0,5839.0,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0120,0.2,1801.3,316.0,0.3,0.2,1003.8,268.1,0.0,
NETPACKET,T0120,0.8,2245.3,1248.7,3.4,0.8,2266.8,1489.7,0.0,
JFSFILE,T0120,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.4,13.9,42.4
DISKBUSY,T0120,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0120,8.5,0.0,7.9,0.6,17.9,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,17.9,0.0,0.0,3.1,0.0,2.4,0.6,0.0
DISKXFER,T0120,1.9,0.0,1.7,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,4.5,0.0,0.0,0.8,0.0,0.6,0.2,0.0
DISKBSIZE,T0120,4.6,0.0,4.6,4.2,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0121,10:00:03,14-NOV-2016
CPU001,T0121,1.2,0.1,0.1,98.7
CPU002,T0121,0.9,0.2,0.0,98.9
CPU003,T0121,15.3,0.6,0.0,84.0
CPU004,T0121,38.8,1.4,0.0,59.8
CPU005,T0121,5.2,0.4,0.0,94.4
CPU006,T0121,15.6,1.1,0.0,83.3
CPU_ALL,T0121,13.2,0.6,0.0,86.1,,6
MEM,T0121,88673.0,-0.0,-0.0,16384.0,66611.4,-0.0,-0.0,16384.0,-0.0,1794.5,19400.3,-1.0,456.6,0.0,595.4
VM,T0121,62,0,0,11437,47601,-1,0,7928,0,0,418351,793,0,340597,0,0,0,0,0,0,0,0,0,451334,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0121,3,0,6034.5,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0
NET,T0121,0.3,1684.7,392.9,0.4,0.3,909.9,334.5,0.0,
NETPACKET,T0121,1.0,2175.2,1563.2,4.2,1.0,2200.3,1875.2,0.0,
JFSFILE,T0121,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.4,13.9,42.4
DISKBUSY,T0121,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0121,7.9,0.0,7.0,0.9,18.5,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,18.5,0.0,0.0,3.1,0.0,1.6,0.8,0.1
DISKXFER,T0121,1.7,0.0,1.5,0.2,3.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,4.6,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0121,4.6,0.0,4.7,4.2,5.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0122,10:05:03,14-NOV-2016
CPU001,T0122,1.6,0.1,0.1,98.1
CPU002,T0122,1.2,0.2,0.0,98.6
CPU003,T0122,17.6,0.6,0.0,81.8
CPU004,T0122,41.1,1.5,0.0,57.4
CPU005,T0122,5.8,0.4,0.0,93.8
CPU006,T0122,16.3,1.1,0.0,82.6
CPU_ALL,T0122,14.3,0.7,0.0,85.0,,6
MEM,T0122,88673.0,-0.0,-0.0,16384.0,66586.7,-0.0,-0.0,16384.0,-0.0,1796.4,19423.8,-1.0,457.0,0.0,596.3
VM,T0122,52,0,0,11483,47601,-1,0,8336,0,0,443478,658,0,364769,0,0,0,0,0,0,0,0,0,449664,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0122,2,0,6557.9,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0
NET,T0122,2.4,1821.0,395.4,0.3,2.4,1025.9,338.4,0.0,
NETPACKET,T0122,8.5,2443.6,1610.8,3.1,8.5,2467.9,1925.9,0.0,
JFSFILE,T0122,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.4,13.9,42.4
DISKBUSY,T0122,0.3,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0122,8.3,0.0,7.7,0.7,19.5,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,19.5,0.0,0.0,3.2,0.2,2.2,0.6,0.1
DISKXFER,T0122,1.8,0.0,1.7,0.2,3.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.9,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0122,4.5,0.0,4.6,4.2,5.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0123,10:10:03,14-NOV-2016
CPU001,T0123,1.1,0.1,0.1,98.7
CPU002,T0123,1.0,0.2,0.0,98.8
CPU003,T0123,15.1,0.6,0.0,84.3
CPU004,T0123,37.4,1.4,0.0,61.2
CPU005,T0123,4.6,0.3,0.4,94.6
CPU006,T0123,14.7,1.0,0.2,84.1
CPU_ALL,T0123,12.7,0.6,0.1,86.6,,6
MEM,T0123,88673.0,-0.0,-0.0,16384.0,66591.3,-0.0,-0.0,16384.0,-0.0,1798.5,19418.9,-1.0,457.5,0.0,596.8
VM,T0123,43,0,0,11497,49310,-1,0,14440,0,0,401931,697,0,303488,0,0,0,0,0,0,0,0,0,400805,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0123,1,0,6020.8,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0
NET,T0123,0.6,1658.3,363.9,0.3,0.6,953.4,311.4,0.0,
NETPACKET,T0123,3.0,2186.2,1483.7,3.3,3.0,2208.5,1779.6,0.0,
JFSFILE,T0123,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.4,13.9,42.4
DISKBUSY,T0123,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0123,29.3,0.0,28.6,0.8,18.8,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,18.8,0.0,0.0,2.9,0.0,1.6,0.8,0.0
DISKXFER,T0123,6.9,0.0,6.7,0.2,3.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.7,0.0,0.0,0.7,0.0,0.4,0.2,0.0
DISKBSIZE,T0123,4.3,0.0,4.3,4.2,6.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0124,10:15:03,14-NOV-2016
CPU001,T0124,1.3,0.1,0.1,98.5
CPU002,T0124,1.5,0.2,0.0,98.3
CPU003,T0124,13.2,0.5,0.0,86.3
CPU004,T0124,35.8,1.3,0.0,62.9
CPU005,T0124,4.7,0.4,0.0,94.9
CPU006,T0124,13.8,1.0,0.0,85.2
CPU_ALL,T0124,12.0,0.6,0.0,87.4,,6
MEM,T0124,88673.0,-0.0,-0.0,16384.0,66483.4,-0.0,-0.0,16384.0,-0.0,1799.6,19526.2,-1.0,457.9,0.0,597.1
VM,T0124,46,0,0,11563,49342,-1,0,7384,0,0,463161,608,0,338593,0,0,0,0,0,0,0,0,0,490674,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0124,2,0,5485.5,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0124,0.6,1474.3,365.3,0.3,0.6,783.1,316.1,0.0,
NETPACKET,T0124,2.2,1880.3,1495.0,3.2,2.2,1906.3,1791.9,0.0,
JFSFILE,T0124,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.4,13.9,42.4
DISKBUSY,T0124,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0124,8.2,0.0,7.5,0.7,16.5,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,16.5,0.0,0.0,3.1,0.0,2.0,0.6,0.1
DISKXFER,T0124,1.8,0.0,1.6,0.2,3.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,4.1,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0124,4.6,0.0,4.7,4.2,5.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0125,10:20:03,14-NOV-2016
CPU001,T0125,2.4,0.1,0.1,97.4
CPU002,T0125,1.9,0.2,0.0,97.9
CPU003,T0125,23.5,0.8,0.0,75.7
CPU004,T0125,46.8,1.4,0.0,51.7
CPU005,T0125,11.2,0.7,0.0,88.1
CPU006,T0125,22.4,1.3,0.0,76.2
CPU_ALL,T0125,18.4,0.8,0.0,80.8,,6
MEM,T0125,88673.0,-0.0,-0.0,16384.0,66391.0,-0.0,-0.0,16384.0,-0.0,1801.4,19615.8,-1.0,458.2,0.0,597.7
VM,T0125,41,0,0,11686,49342,-1,0,7304,0,0,769681,696,0,488743,0,0,0,0,0,0,0,0,0,793279,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0125,3,0,7011.1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0125,0.2,2639.2,511.5,0.3,0.2,1225.8,467.9,0.0,
NETPACKET,T0125,1.3,2649.4,1864.4,3.3,1.3,2674.3,2245.9,0.0,
JFSFILE,T0125,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.5,13.9,42.4
DISKBUSY,T0125,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0125,7.6,0.0,6.9,0.8,16.7,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,16.7,0.0,0.0,3.0,0.0,1.7,0.8,0.0
DISKXFER,T0125,1.7,0.0,1.5,0.2,2.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.2,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0125,4.6,0.0,4.7,4.2,5.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0126,10:25:03,14-NOV-2016
CPU001,T0126,1.9,0.1,0.1,97.9
CPU002,T0126,1.1,0.2,0.0,98.7
CPU003,T0126,19.2,0.7,0.0,80.1
CPU004,T0126,44.2,1.6,0.0,54.3
CPU005,T0126,7.4,0.5,0.0,92.1
CPU006,T0126,19.1,1.3,0.0,79.6
CPU_ALL,T0126,15.8,0.7,0.0,83.5,,6
MEM,T0126,88673.0,-0.0,-0.0,16384.0,66321.7,-0.0,-0.0,16384.0,-0.0,1803.0,19684.3,-1.0,458.5,0.0,598.6
VM,T0126,34,0,0,11732,47601,-1,0,7504,0,0,582916,646,0,367419,0,0,0,0,0,0,0,0,0,600842,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0126,1,0,6948.3,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0126,0.5,2208.1,486.0,0.3,0.5,1085.0,422.5,0.0,
NETPACKET,T0126,2.6,2481.3,1999.4,3.1,2.6,2507.9,2399.4,0.0,
JFSFILE,T0126,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.5,13.9,42.4
DISKBUSY,T0126,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0126,8.6,0.0,7.9,0.7,16.5,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,16.5,0.0,0.0,3.2,0.2,2.1,0.6,0.1
DISKXFER,T0126,1.9,0.0,1.7,0.2,2.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,4.1,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0126,4.5,0.0,4.6,4.2,5.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0127,10:30:03,14-NOV-2016
CPU001,T0127,1.5,0.1,0.2,98.2
CPU002,T0127,1.0,0.2,0.0,98.8
CPU003,T0127,18.9,0.7,0.0,80.4
CPU004,T0127,43.6,1.5,0.0,54.9
CPU005,T0127,6.9,0.5,0.0,92.7
CPU006,T0127,18.6,1.3,0.0,80.1
CPU_ALL,T0127,15.4,0.7,0.0,83.9,,6
MEM,T0127,88673.0,-0.0,-0.0,16384.0,66266.1,-0.0,-0.0,16384.0,-0.0,1804.5,19739.1,-1.0,458.9,0.0,599.2
VM,T0127,52,3,0,11754,47601,-1,0,15640,0,0,468604,812,0,345872,0,0,0,0,0,0,0,0,0,482859,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0127,2,0,6939.4,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0
NET,T0127,0.7,2023.0,477.2,0.3,0.7,1007.9,405.6,0.0,
NETPACKET,T0127,3.2,2435.9,2014.0,3.2,3.2,2465.5,2416.0,0.0,
JFSFILE,T0127,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.5,13.9,42.4
DISKBUSY,T0127,0.6,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0127,35.4,0.0,34.4,1.0,16.7,0.0,0.0,0.0,0.0,0.0,28.9,0.0,0.0,16.7,0.0,0.0,3.7,0.0,1.8,0.8,0.2
DISKXFER,T0127,8.3,0.0,8.1,0.2,3.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,4.2,0.0,0.0,0.9,0.0,0.5,0.2,0.1
DISKBSIZE,T0127,4.2,0.0,4.2,4.2,5.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0128,10:35:03,14-NOV-2016
CPU001,T0128,1.1,0.1,0.1,98.7
CPU002,T0128,1.1,0.2,0.0,98.7
CPU003,T0128,15.1,0.6,0.0,84.3
CPU004,T0128,37.9,1.5,0.0,60.6
CPU005,T0128,5.9,0.4,0.0,93.6
CPU006,T0128,17.1,1.2,0.0,81.7
CPU_ALL,T0128,13.3,0.7,0.0,86.0,,6
MEM,T0128,88673.0,-0.0,-0.0,16384.0,66203.1,-0.0,-0.0,16384.0,-0.0,1805.8,19800.4,-1.0,459.2,0.0,599.6
VM,T0128,49,0,0,11778,51083,-1,0,7296,0,0,509500,690,0,393895,0,0,0,0,0,0,0,0,0,525501,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0128,2,0,6140.8,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0128,2.2,1659.7,470.0,0.3,2.2,870.0,415.4,0.0,
NETPACKET,T0128,8.3,2077.5,1878.6,3.1,8.3,2104.0,2254.9,0.0,
JFSFILE,T0128,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.5,13.9,42.4
DISKBUSY,T0128,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0128,7.8,0.0,7.1,0.6,16.6,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,16.6,0.0,0.0,3.1,0.0,1.9,0.6,0.0
DISKXFER,T0128,1.7,0.0,1.5,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.1,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0128,4.6,0.0,4.6,4.2,5.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0129,10:40:03,14-NOV-2016
CPU001,T0129,1.8,0.1,0.1,98.0
CPU002,T0129,1.2,0.2,0.0,98.6
CPU003,T0129,20.4,0.9,0.0,78.7
CPU004,T0129,46.3,1.8,0.0,51.9
CPU005,T0129,9.8,0.7,0.0,89.5
CPU006,T0129,22.2,1.5,0.0,76.3
CPU_ALL,T0129,17.2,0.9,0.0,81.9,,6
MEM,T0129,88673.0,-0.0,-0.0,16384.0,66174.6,-0.0,-0.0,16384.0,-0.0,1807.3,19826.5,-1.0,459.4,0.0,600.1
VM,T0129,48,0,0,11835,49342,-1,0,7100,0,0,630292,562,0,397622,0,0,0,0,0,0,0,0,0,637570,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0129,5,0,7958.6,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0
NET,T0129,0.9,2438.0,591.1,0.3,0.9,1276.5,515.4,0.0,
NETPACKET,T0129,3.3,2856.3,2441.5,3.3,3.3,2887.8,2947.8,0.0,
JFSFILE,T0129,35.3,24.1,29.4,3.5,10.7,12.4,5.0,22.8,28.5,13.9,42.4
DISKBUSY,T0129,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0129,7.6,0.0,6.8,0.8,16.1,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,16.1,0.0,0.0,3.0,0.0,1.5,0.8,0.0
DISKXFER,T0129,1.7,0.0,1.5,0.2,2.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,4.0,0.0,0.0,0.7,0.0,0.4,0.2,0.0
DISKBSIZE,T0129,4.6,0.0,4.6,4.2,5.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0130,10:45:03,14-NOV-2016
CPU001,T0130,0.9,0.1,0.1,98.9
CPU002,T0130,0.8,0.2,0.0,99.0
CPU003,T0130,11.8,0.5,0.0,87.7
CPU004,T0130,36.0,1.5,0.0,62.5
CPU005,T0130,4.8,0.4,0.0,94.8
