AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc2prapkc01_20161113_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
DISKBSIZE,T0123,4.4,0.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0124,10:15:02,13-NOV-2016
CPU001,T0124,0.8,0.2,0.0,98.9
CPU002,T0124,0.8,0.2,0.0,99.0
CPU003,T0124,0.1,0.1,0.0,99.7
CPU004,T0124,0.1,0.1,0.0,99.8
CPU005,T0124,0.1,0.1,0.0,99.8
CPU006,T0124,0.1,0.1,0.0,99.8
CPU_ALL,T0124,0.4,0.1,0.0,99.5,,6
MEM,T0124,88673.0,-0.0,-0.0,16384.0,77173.2,-0.0,-0.0,16384.0,-0.0,2133.3,8786.1,-1.0,198.1,0.0,742.1
VM,T0124,30,0,0,5584,45625,-1,0,3976,0,0,74950,46,0,145617,0,0,0,0,0,0,0,0,0,77610,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0124,1,0,286.6,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0124,0.0,9.7,4.7,0.2,0.0,9.0,6.3,0.0,
NETPACKET,T0124,0.0,14.8,17.6,2.9,0.0,17.5,19.0,0.0,
JFSFILE,T0124,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0124,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
DISKREAD,T0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0124,7.9,0.0,7.9,5.4,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,5.4,0.0,0.0,2.8,0.0,1.9
DISKXFER,T0124,1.8,0.0,1.8,1.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.3,0.0,0.0,0.7,0.0,0.5
DISKBSIZE,T0124,4.5,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0125,10:20:02,13-NOV-2016
CPU001,T0125,1.6,0.2,0.0,98.1
CPU002,T0125,1.8,0.3,0.0,97.9
CPU003,T0125,0.2,0.1,0.0,99.7
CPU004,T0125,0.2,0.1,0.0,99.8
CPU005,T0125,0.2,0.1,0.0,99.7
CPU006,T0125,0.1,0.1,0.0,99.8
CPU_ALL,T0125,0.7,0.1,0.0,99.2,,6
MEM,T0125,88673.0,-0.0,-0.0,16384.0,77162.3,-0.0,-0.0,16384.0,-0.0,2133.3,8795.6,-1.0,199.0,0.0,742.9
VM,T0125,22,0,0,5595,47366,-1,0,3596,0,0,72011,44,0,123367,0,0,0,0,0,0,0,0,0,74708,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0125,1,0,343.6,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0125,0.0,26.8,7.5,0.3,0.0,18.2,9.0,0.0,
NETPACKET,T0125,0.0,37.9,26.4,3.4,0.0,41.0,29.3,0.0,
JFSFILE,T0125,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0125,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0125,6.4,0.0,6.4,5.5,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,5.5,0.0,0.0,2.9,0.0,1.2
DISKXFER,T0125,1.4,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.4,0.0,0.0,0.7,0.0,0.3
DISKBSIZE,T0125,4.6,0.0,4.6,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0126,10:25:02,13-NOV-2016
CPU001,T0126,0.6,0.2,0.0,99.2
CPU002,T0126,0.8,0.2,0.0,99.0
CPU003,T0126,0.1,0.1,0.0,99.8
CPU004,T0126,0.1,0.1,0.0,99.8
CPU005,T0126,0.1,0.1,0.1,99.8
CPU006,T0126,0.1,0.1,0.0,99.8
CPU_ALL,T0126,0.3,0.1,0.0,99.5,,6
MEM,T0126,88673.0,-0.0,-0.0,16384.0,77158.3,-0.0,-0.0,16384.0,-0.0,2133.4,8799.3,-1.0,199.9,0.0,743.7
VM,T0126,31,1,0,5554,45589,-1,0,3672,0,0,73811,50,0,141260,0,0,0,0,0,0,0,0,0,74894,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0126,1,0,285.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0126,0.0,8.5,4.0,0.2,0.0,8.3,5.7,0.0,
NETPACKET,T0126,0.0,14.2,16.1,2.7,0.0,16.3,17.3,0.0,
JFSFILE,T0126,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0126,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0126,7.4,0.0,7.4,4.8,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,4.8,0.0,0.0,2.7,0.0,1.7
DISKXFER,T0126,1.6,0.0,1.6,1.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.2,0.0,0.0,0.7,0.0,0.4
DISKBSIZE,T0126,4.5,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0127,10:30:02,13-NOV-2016
CPU001,T0127,0.9,0.2,0.0,98.9
CPU002,T0127,0.6,0.2,0.0,99.1
CPU003,T0127,0.2,0.1,0.2,99.5
CPU004,T0127,0.2,0.1,0.0,99.7
CPU005,T0127,0.1,0.1,0.1,99.7
CPU006,T0127,0.1,0.1,0.0,99.8
CPU_ALL,T0127,0.3,0.1,0.1,99.5,,6
MEM,T0127,88673.0,-0.0,-0.0,16384.0,77155.7,-0.0,-0.0,16384.0,-0.0,2133.4,8800.5,-1.0,202.1,0.0,744.6
VM,T0127,124,0,0,5606,45602,-1,24,10260,0,0,68969,362,0,132528,0,0,0,0,0,0,0,0,0,69530,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0127,1,0,307.3,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0127,0.0,9.2,4.8,0.3,0.0,9.3,6.2,0.0,
NETPACKET,T0127,0.0,15.2,18.4,3.3,0.0,17.7,20.1,0.0,
JFSFILE,T0127,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0127,0.3,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0127,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0127,29.2,0.0,29.2,5.0,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,5.0,0.0,0.0,2.8,0.0,1.6
DISKXFER,T0127,7.1,0.0,7.1,1.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,1.2,0.0,0.0,0.7,0.0,0.4
DISKBSIZE,T0127,4.1,0.0,4.1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0128,10:35:02,13-NOV-2016
CPU001,T0128,0.9,0.2,0.0,98.9
CPU002,T0128,0.8,0.2,0.0,98.9
CPU003,T0128,0.1,0.1,0.0,99.7
CPU004,T0128,0.1,0.1,0.0,99.8
CPU005,T0128,0.1,0.1,0.1,99.8
CPU006,T0128,0.2,0.1,0.0,99.7
CPU_ALL,T0128,0.4,0.1,0.0,99.5,,6
MEM,T0128,88673.0,-0.0,-0.0,16384.0,77150.6,-0.0,-0.0,16384.0,-0.0,2133.4,8805.2,-1.0,203.0,0.0,745.3
VM,T0128,29,0,0,5601,45625,-1,0,4276,0,0,74885,47,0,149545,0,0,0,0,0,0,0,0,0,76289,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0128,1,0,292.7,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0128,0.0,11.7,5.6,0.3,0.0,9.9,7.3,0.0,
NETPACKET,T0128,0.0,15.2,19.9,3.0,0.0,17.8,21.7,0.0,
JFSFILE,T0128,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0128,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0128,8.8,0.0,8.8,5.4,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,5.4,0.0,0.0,2.6,0.0,2.1
DISKXFER,T0128,1.8,0.0,1.8,1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.0,0.0,0.6,0.0,0.5
DISKBSIZE,T0128,4.9,0.0,4.9,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0129,10:40:02,13-NOV-2016
CPU001,T0129,1.2,0.2,0.0,98.6
CPU002,T0129,1.2,0.3,0.0,98.5
CPU003,T0129,0.2,0.1,0.0,99.6
CPU004,T0129,0.2,0.1,0.0,99.7
CPU005,T0129,0.1,0.1,0.1,99.7
CPU006,T0129,0.2,0.1,0.0,99.7
CPU_ALL,T0129,0.5,0.1,0.0,99.3,,6
MEM,T0129,88673.0,-0.0,-0.0,16384.0,77146.3,-0.0,-0.0,16384.0,-0.0,2133.5,8808.4,-1.0,203.9,0.0,746.1
VM,T0129,24,0,0,5601,45587,-1,0,3552,0,0,69252,51,0,120074,0,0,0,0,0,0,0,0,0,70340,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0129,1,0,321.7,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0129,0.0,18.9,4.9,0.3,0.0,14.1,6.3,0.0,
NETPACKET,T0129,0.0,29.2,18.3,3.5,0.0,31.7,20.2,0.0,
JFSFILE,T0129,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0129,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
DISKREAD,T0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0129,6.5,0.0,6.5,5.3,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,5.3,0.0,0.0,2.6,0.0,1.1
DISKXFER,T0129,1.4,0.0,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.3,0.0,0.0,0.7,0.0,0.3
DISKBSIZE,T0129,4.7,0.0,4.7,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0130,10:45:02,13-NOV-2016
CPU001,T0130,0.3,0.2,0.0,99.5
CPU002,T0130,0.4,0.2,0.0,99.4
CPU003,T0130,0.1,0.1,0.0,99.7
CPU004,T0130,0.1,0.1,0.0,99.8
CPU005,T0130,0.1,0.1,0.1,99.7
CPU006,T0130,0.1,0.1,0.0,99.7
CPU_ALL,T0130,0.2,0.1,0.0,99.7,,6
MEM,T0130,88673.0,-0.0,-0.0,16384.0,77144.1,-0.0,-0.0,16384.0,-0.0,2133.5,8809.6,-1.0,204.7,0.0,746.8
VM,T0130,30,0,0,5584,45589,-1,0,3748,0,0,68962,46,0,137549,0,0,0,0,0,0,0,0,0,69458,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0130,1,0,275.6,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0130,0.0,3.8,2.4,0.2,0.0,5.9,4.5,0.0,
NETPACKET,T0130,0.1,8.7,10.4,2.7,0.1,10.8,10.8,0.0,
JFSFILE,T0130,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0130,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0130,7.8,0.0,7.8,4.7,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,4.7,0.0,0.0,2.7,0.0,1.9
DISKXFER,T0130,1.7,0.0,1.7,1.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.2,0.0,0.0,0.7,0.0,0.5
DISKBSIZE,T0130,4.5,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0131,10:50:02,13-NOV-2016
CPU001,T0131,0.7,0.2,0.0,99.0
CPU002,T0131,1.0,0.2,0.0,98.8
CPU003,T0131,0.1,0.1,0.1,99.6
CPU004,T0131,0.1,0.1,0.0,99.8
CPU005,T0131,0.1,0.1,0.0,99.8
CPU006,T0131,0.1,0.1,0.0,99.8
CPU_ALL,T0131,0.4,0.1,0.0,99.5,,6
MEM,T0131,88673.0,-0.0,-0.0,16384.0,77135.9,-0.0,-0.0,16384.0,-0.0,2133.3,8816.1,-1.0,207.2,0.0,748.8
VM,T0131,74,0,0,5628,45625,-1,0,8000,0,0,67346,85,0,119894,0,0,0,0,0,0,0,0,0,69661,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0131,1,0,303.1,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0131,0.0,10.7,5.4,0.3,0.0,9.9,6.6,0.0,
NETPACKET,T0131,0.0,16.8,21.1,3.2,0.0,19.1,22.9,0.0,
JFSFILE,T0131,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0131,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0131,21.5,0.0,21.5,5.2,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,5.2,0.0,0.0,2.7,0.0,1.4
DISKXFER,T0131,5.1,0.0,5.1,1.3,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,1.3,0.0,0.0,0.7,0.0,0.3
DISKBSIZE,T0131,4.2,0.0,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0132,10:55:02,13-NOV-2016
CPU001,T0132,1.4,0.2,0.0,98.4
CPU002,T0132,2.3,0.3,0.0,97.4
CPU003,T0132,0.2,0.1,0.1,99.6
CPU004,T0132,0.2,0.1,0.0,99.7
CPU005,T0132,0.2,0.1,0.1,99.6
CPU006,T0132,0.2,0.1,0.0,99.7
CPU_ALL,T0132,0.7,0.1,0.0,99.1,,6
MEM,T0132,88673.0,-0.0,-0.0,16384.0,77115.1,-0.0,-0.0,16384.0,-0.0,2133.6,8834.0,-1.0,208.7,0.0,750.0
VM,T0132,39,0,0,5666,47366,-1,0,6952,0,0,79799,151,0,151302,0,0,0,0,0,0,0,0,0,85059,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0132,1,0,367.5,-1.0,-1.0,-1.0,1.4,-1.0,-1.0,-1.0
NET,T0132,0.0,28.4,7.1,0.2,0.0,18.8,8.3,0.0,
NETPACKET,T0132,0.0,41.9,25.3,2.6,0.0,44.8,27.3,0.0,
JFSFILE,T0132,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0132,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0132,16.9,0.0,16.9,6.2,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,6.2,0.0,0.0,2.8,0.0,1.9
DISKXFER,T0132,3.8,0.0,3.8,1.5,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.5
DISKBSIZE,T0132,4.4,0.0,4.4,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0133,11:00:02,13-NOV-2016
CPU001,T0133,0.5,0.2,0.0,99.3
CPU002,T0133,0.6,0.2,0.0,99.2
CPU003,T0133,0.1,0.1,0.0,99.8
CPU004,T0133,0.1,0.1,0.0,99.8
CPU005,T0133,0.1,0.0,0.0,99.8
CPU006,T0133,0.1,0.1,0.0,99.9
CPU_ALL,T0133,0.2,0.1,0.0,99.6,,6
MEM,T0133,88673.0,-0.0,-0.0,16384.0,77119.2,-0.0,-0.0,16384.0,-0.0,2133.7,8829.6,-1.0,209.5,0.0,750.7
VM,T0133,23,2,0,5665,45651,-1,0,3460,0,0,63228,49,0,109340,0,0,0,0,0,0,0,0,0,61888,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0133,1,0,276.3,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0133,0.0,5.6,3.8,0.3,0.0,7.1,5.1,0.0,
NETPACKET,T0133,0.0,11.3,16.1,3.5,0.0,13.2,17.3,0.0,
JFSFILE,T0133,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0133,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0133,6.5,0.0,6.5,5.2,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,5.2,0.0,0.0,2.5,0.0,1.1
DISKXFER,T0133,1.4,0.0,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.3,0.0,0.0,0.6,0.0,0.3
DISKBSIZE,T0133,4.6,0.0,4.6,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0134,11:05:02,13-NOV-2016
CPU001,T0134,1.2,0.2,0.0,98.6
CPU002,T0134,1.2,0.2,0.0,98.5
CPU003,T0134,0.1,0.1,0.1,99.7
CPU004,T0134,0.1,0.1,0.0,99.8
CPU005,T0134,0.2,0.1,0.1,99.6
CPU006,T0134,0.1,0.1,0.0,99.7
CPU_ALL,T0134,0.5,0.1,0.0,99.3,,6
MEM,T0134,88673.0,-0.0,-0.0,16384.0,77116.7,-0.0,-0.0,16384.0,-0.0,2133.7,8832.2,-1.0,210.4,0.0,751.5
VM,T0134,25,0,0,5651,45618,-1,0,3940,0,0,81624,46,0,158774,0,0,0,0,0,0,0,0,0,82486,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0134,1,0,309.1,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0134,0.0,13.6,6.7,0.3,0.0,10.8,7.9,0.0,
NETPACKET,T0134,0.1,20.1,25.5,2.9,0.1,22.5,28.3,0.0,
JFSFILE,T0134,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0134,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0134,7.6,0.0,7.6,5.6,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,5.6,0.0,0.0,2.7,0.0,2.0
DISKXFER,T0134,1.7,0.0,1.7,1.4,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.4,0.0,0.0,0.7,0.0,0.5
DISKBSIZE,T0134,4.5,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0135,11:10:02,13-NOV-2016
CPU001,T0135,3.5,0.3,0.0,96.3
CPU002,T0135,1.7,0.3,0.0,98.0
CPU003,T0135,0.3,0.1,0.0,99.6
CPU004,T0135,0.2,0.1,0.0,99.7
CPU005,T0135,0.2,0.1,0.1,99.7
CPU006,T0135,0.2,0.1,0.0,99.7
CPU_ALL,T0135,1.0,0.2,0.0,98.8,,6
MEM,T0135,88673.0,-0.0,-0.0,16384.0,77087.6,-0.0,-0.0,16384.0,-0.0,2133.7,8859.7,-1.0,211.3,0.0,752.3
VM,T0135,27,0,0,5672,47366,-1,0,3640,0,0,90041,50,0,147184,0,0,0,0,0,0,0,0,0,97422,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0135,1,0,369.4,-1.0,-1.0,-1.0,0.9,-1.0,-1.0,-1.0
NET,T0135,0.0,29.4,12.1,0.3,0.0,19.6,13.7,0.0,
NETPACKET,T0135,0.0,43.5,46.0,3.3,0.0,47.1,53.0,0.0,
JFSFILE,T0135,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0135,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0135,6.7,0.0,6.7,5.4,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,5.4,0.0,0.0,2.6,0.0,1.3
DISKXFER,T0135,1.4,0.0,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.3,0.0,0.0,0.7,0.0,0.3
DISKBSIZE,T0135,4.7,0.0,4.7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0136,11:15:02,13-NOV-2016
CPU001,T0136,1.8,0.2,0.0,98.0
CPU002,T0136,1.7,0.3,0.0,98.0
CPU003,T0136,0.3,0.1,0.1,99.4
CPU004,T0136,0.2,0.1,0.0,99.7
CPU005,T0136,0.2,0.1,0.1,99.7
CPU006,T0136,0.2,0.1,0.0,99.7
CPU_ALL,T0136,0.7,0.1,0.0,99.1,,6
MEM,T0136,88673.0,-0.0,-0.0,16384.0,77083.8,-0.0,-0.0,16384.0,-0.0,2133.8,8862.9,-1.0,213.8,0.0,753.8
VM,T0136,28,0,0,5676,45625,-1,0,10792,0,0,81912,284,0,148486,0,0,0,0,0,0,0,0,0,83006,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0136,1,0,354.6,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0136,0.0,24.1,7.4,0.2,0.0,17.0,8.4,0.0,
NETPACKET,T0136,0.0,35.5,27.9,2.7,0.0,38.7,30.0,0.0,
JFSFILE,T0136,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0136,0.4,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0136,30.2,0.0,30.2,5.8,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,5.8,0.0,0.0,3.1,0.0,1.9
DISKXFER,T0136,7.2,0.0,7.2,1.4,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,1.4,0.0,0.0,0.8,0.0,0.5
DISKBSIZE,T0136,4.2,0.0,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0137,11:20:02,13-NOV-2016
CPU001,T0137,1.3,0.2,0.0,98.5
CPU002,T0137,1.0,0.3,0.0,98.8
CPU003,T0137,0.2,0.1,0.1,99.6
CPU004,T0137,0.2,0.1,0.0,99.7
CPU005,T0137,0.1,0.1,0.1,99.7
CPU006,T0137,0.2,0.1,0.0,99.8
CPU_ALL,T0137,0.5,0.1,0.0,99.3,,6
MEM,T0137,88673.0,-0.0,-0.0,16384.0,77069.7,-0.0,-0.0,16384.0,-0.0,2133.8,8875.4,-1.0,214.7,0.0,754.6
VM,T0137,28,0,0,5657,47339,-1,0,3664,0,0,71559,43,0,129721,0,0,0,0,0,0,0,0,0,75027,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0137,1,0,299.0,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0137,0.0,12.7,6.3,0.3,0.0,10.9,7.5,0.0,
NETPACKET,T0137,0.0,19.2,22.9,3.4,0.0,21.7,25.8,0.0,
JFSFILE,T0137,47.5,24.1,19.3,4.2,15.6,22.8,19.7,15.2,1.1
DISKBUSY,T0137,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0137,6.4,0.0,6.4,5.8,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,5.8,0.0,0.0,2.7,0.0,1.1
DISKXFER,T0137,1.4,0.0,1.4,1.5,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.5,0.0,0.0,0.7,0.0,0.3
DISKBSIZE,T0137,4.7,0.0,4.7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0138,11:25:02,13-NOV-2016
CPU001,T0138,0.9,0.2,0.0,98.9
CPU002,T0138,0.6,0.2,0.0,99.2
CPU003,T0138,0.2,0.1,0.0,99.7
CPU004,T0138,0.3,0.1,0.0,99.6
CPU005,T0138,0.1,0.1,0.0,99.7
CPU006,T0138,0.2,0.1,0.0,99.7
