AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc2prapkc01_20161114_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
VM,T0152,39,0,0,6200,47492,-1,0,4184,0,0,117459,107,0,180527,0,0,0,0,0,0,0,0,0,122059,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0152,2,0,897.0,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0152,0.0,189.5,42.7,0.3,0.0,123.5,38.0,0.0,
NETPACKET,T0152,0.0,252.3,164.9,3.0,0.0,260.6,192.9,0.0,
JFSFILE,T0152,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0152,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0152,7.3,0.0,7.3,6.7,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,6.7,0.0,0.0,2.5,0.0,1.9
DISKXFER,T0152,1.7,0.0,1.7,1.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.7,0.0,0.0,0.6,0.0,0.5
DISKBSIZE,T0152,4.3,0.0,4.3,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0153,12:40:03,14-NOV-2016
CPU001,T0153,2.3,0.3,0.0,97.4
CPU002,T0153,5.4,0.4,0.0,94.2
CPU003,T0153,0.5,0.1,0.1,99.3
CPU004,T0153,5.3,0.2,0.0,94.5
CPU005,T0153,0.5,0.1,0.0,99.5
CPU006,T0153,0.6,0.1,0.0,99.3
CPU_ALL,T0153,2.4,0.2,0.0,97.4,,6
MEM,T0153,88673.0,-0.0,-0.0,16384.0,76002.0,-0.0,-0.0,16384.0,-0.0,2134.7,9918.3,-1.0,427.2,0.0,776.7
VM,T0153,31,0,0,6208,45764,-1,0,4200,0,0,87120,119,0,114477,0,0,0,0,0,0,0,0,0,88051,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0153,1,0,1078.1,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0153,0.0,324.1,22.6,0.3,0.0,189.6,23.9,0.0,
NETPACKET,T0153,0.0,375.6,86.0,3.2,0.0,379.5,97.2,0.0,
JFSFILE,T0153,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0153,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0153,6.6,0.0,6.6,7.4,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,7.4,0.0,0.0,2.5,0.0,1.3
DISKXFER,T0153,1.5,0.0,1.5,1.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.8,0.0,0.0,0.6,0.0,0.3
DISKBSIZE,T0153,4.4,0.0,4.4,4.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0154,12:45:03,14-NOV-2016
CPU001,T0154,3.2,0.2,0.1,96.4
CPU002,T0154,5.0,0.4,0.1,94.5
CPU003,T0154,0.2,0.1,0.0,99.6
CPU004,T0154,1.0,0.2,0.0,98.8
CPU005,T0154,0.2,0.1,0.0,99.7
CPU006,T0154,0.6,0.2,0.0,99.2
CPU_ALL,T0154,1.7,0.2,0.0,98.0,,6
MEM,T0154,88673.0,-0.0,-0.0,16384.0,75979.9,-0.0,-0.0,16384.0,-0.0,2134.7,9940.9,-1.0,427.5,0.0,776.4
VM,T0154,22,0,0,6218,45751,-1,0,11808,0,0,108782,188,0,166041,0,0,0,0,0,0,0,0,0,114591,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0154,1,0,835.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0154,0.0,184.7,28.4,0.3,0.0,113.2,32.1,0.0,
NETPACKET,T0154,0.1,236.0,110.8,3.1,0.1,244.2,130.3,0.0,
JFSFILE,T0154,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0154,0.4,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0154,32.8,0.0,32.8,6.5,0.0,0.0,0.0,0.0,0.0,28.3,0.0,0.0,6.5,0.0,0.0,2.5,0.0,2.0
DISKXFER,T0154,7.9,0.0,7.9,1.6,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,1.6,0.0,0.0,0.6,0.0,0.5
DISKBSIZE,T0154,4.2,0.0,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0155,12:50:03,14-NOV-2016
CPU001,T0155,4.3,0.3,0.0,95.4
CPU002,T0155,4.4,0.4,0.0,95.2
CPU003,T0155,0.3,0.1,0.1,99.5
CPU004,T0155,0.6,0.1,0.0,99.3
CPU005,T0155,0.3,0.1,0.0,99.6
CPU006,T0155,0.5,0.1,0.0,99.5
CPU_ALL,T0155,1.7,0.2,0.0,98.1,,6
MEM,T0155,88673.0,-0.0,-0.0,16384.0,75566.7,-0.0,-0.0,16384.0,-0.0,2134.8,10352.8,-1.0,427.8,0.0,776.3
VM,T0155,26,0,0,6437,47501,-1,0,3852,0,0,98865,120,0,145044,0,0,0,0,0,0,0,0,0,204499,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0155,1,0,558.6,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0155,0.0,85.9,25.3,0.3,0.0,53.6,27.2,0.0,
NETPACKET,T0155,0.0,114.6,91.2,3.2,0.0,122.4,107.6,0.0,
JFSFILE,T0155,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0155,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0155,6.4,0.0,6.4,6.5,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,6.5,0.0,0.0,2.6,0.0,1.2
DISKXFER,T0155,1.5,0.0,1.5,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.7,0.0,0.3
DISKBSIZE,T0155,4.3,0.0,4.3,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0156,12:55:03,14-NOV-2016
CPU001,T0156,2.3,0.3,0.0,97.4
CPU002,T0156,5.1,0.4,0.0,94.5
CPU003,T0156,0.2,0.1,0.0,99.6
CPU004,T0156,2.0,0.2,0.0,97.9
CPU005,T0156,0.1,0.1,0.0,99.8
CPU006,T0156,0.1,0.1,0.0,99.8
CPU_ALL,T0156,1.6,0.2,0.0,98.2,,6
MEM,T0156,88673.0,-0.0,-0.0,16384.0,75477.6,-0.0,-0.0,16384.0,-0.0,2134.9,10442.6,-1.0,428.1,0.0,776.2
VM,T0156,26,0,0,6482,45760,-1,0,4284,0,0,104306,129,0,180153,0,0,0,0,0,0,0,0,0,127240,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0156,1,0,633.6,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0156,0.0,144.4,14.4,0.3,0.0,88.2,16.6,0.0,
NETPACKET,T0156,0.0,173.0,50.3,3.2,0.0,177.8,59.9,0.0,
JFSFILE,T0156,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0156,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0156,7.7,0.0,7.7,6.6,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,6.6,0.0,0.0,2.5,0.0,1.9
DISKXFER,T0156,1.7,0.0,1.7,1.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.7,0.0,0.0,0.6,0.0,0.5
DISKBSIZE,T0156,4.4,0.0,4.4,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0157,13:00:03,14-NOV-2016
CPU001,T0157,1.5,0.2,0.0,98.3
CPU002,T0157,0.9,0.3,0.0,98.8
CPU003,T0157,0.1,0.1,0.0,99.7
CPU004,T0157,0.1,0.1,0.0,99.8
CPU005,T0157,0.1,0.1,0.0,99.8
CPU006,T0157,0.1,0.1,0.0,99.8
CPU_ALL,T0157,0.5,0.1,0.0,99.4,,6
MEM,T0157,88673.0,-0.0,-0.0,16384.0,75473.9,-0.0,-0.0,16384.0,-0.0,2134.9,10445.7,-1.0,428.3,0.0,776.1
VM,T0157,28,0,0,6482,45760,-1,0,3860,0,0,64190,110,0,114650,0,0,0,0,0,0,0,0,0,64964,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0157,1,0,335.3,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0157,0.0,19.0,9.8,0.3,0.0,16.2,10.9,0.0,
NETPACKET,T0157,0.0,28.2,34.9,3.1,0.0,33.1,38.7,0.0,
JFSFILE,T0157,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0157,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0157,6.7,0.0,6.7,6.2,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,6.2,0.0,0.0,2.6,0.0,1.3
DISKXFER,T0157,1.6,0.0,1.6,1.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.5,0.0,0.0,0.6,0.0,0.3
DISKBSIZE,T0157,4.3,0.0,4.3,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0158,13:05:03,14-NOV-2016
CPU001,T0158,1.8,0.3,0.4,97.6
CPU002,T0158,2.9,0.4,0.4,96.3
CPU003,T0158,0.2,0.1,0.2,99.5
CPU004,T0158,0.1,0.1,0.0,99.8
CPU005,T0158,0.2,0.1,0.1,99.5
CPU006,T0158,0.3,0.1,0.0,99.6
CPU_ALL,T0158,0.9,0.2,0.2,98.7,,6
MEM,T0158,88673.0,-0.0,-0.0,16384.0,75480.5,-0.0,-0.0,16384.0,-0.0,2135.0,10440.0,-1.0,428.6,0.0,775.7
VM,T0158,24,0,0,6483,45760,-1,0,14440,0,0,95253,216,0,160331,0,0,0,0,0,0,0,0,0,93724,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0158,1,0,452.8,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0158,0.0,50.9,12.6,0.3,0.0,33.7,129.6,0.0,
NETPACKET,T0158,0.1,70.4,86.6,3.2,0.1,73.3,82.0,0.0,
JFSFILE,T0158,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0158,1.5,0.0,1.5,0.2,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0158,41.8,0.0,41.8,6.3,0.0,0.0,0.0,0.0,0.0,37.2,0.0,0.0,6.3,0.0,0.0,2.5,0.0,2.1
DISKXFER,T0158,10.1,0.0,10.1,1.5,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,1.6,0.0,0.0,0.6,0.0,0.5
DISKBSIZE,T0158,4.1,0.0,4.1,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0159,13:10:03,14-NOV-2016
CPU001,T0159,3.0,0.3,0.0,96.7
CPU002,T0159,1.0,0.3,0.0,98.6
CPU003,T0159,0.1,0.1,0.1,99.7
CPU004,T0159,0.1,0.1,0.0,99.8
CPU005,T0159,0.1,0.1,0.0,99.8
CPU006,T0159,0.1,0.1,0.0,99.8
CPU_ALL,T0159,0.8,0.1,0.0,99.1,,6
MEM,T0159,88673.0,-0.0,-0.0,16384.0,75477.5,-0.0,-0.0,16384.0,-0.0,2135.1,10442.3,-1.0,428.8,0.0,775.6
VM,T0159,28,0,0,6485,47501,-1,0,4076,0,0,86795,113,0,113853,0,0,0,0,0,0,0,0,0,87469,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0159,1,0,417.2,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0159,0.0,41.5,17.2,0.3,0.0,27.8,293.6,0.0,
NETPACKET,T0159,0.0,59.2,157.8,3.2,0.0,62.4,139.0,0.0,
JFSFILE,T0159,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0159,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0159,6.8,0.0,6.8,6.8,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,6.8,0.0,0.0,2.4,0.0,1.5
DISKXFER,T0159,1.6,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.7,0.0,0.0,0.6,0.0,0.4
DISKBSIZE,T0159,4.3,0.0,4.3,4.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0160,13:15:03,14-NOV-2016
CPU001,T0160,3.3,0.3,0.0,96.4
CPU002,T0160,1.7,0.3,0.0,97.9
CPU003,T0160,0.3,0.1,0.1,99.5
CPU004,T0160,0.1,0.1,0.0,99.7
CPU005,T0160,0.5,0.1,0.0,99.5
CPU006,T0160,0.2,0.1,0.0,99.7
CPU_ALL,T0160,1.0,0.2,0.0,98.8,,6
MEM,T0160,88673.0,-0.0,-0.0,16384.0,75478.4,-0.0,-0.0,16384.0,-0.0,2135.2,10442.5,-1.0,429.1,0.0,775.6
VM,T0160,32,0,0,6442,45720,-1,0,4176,0,0,85069,122,0,145714,0,0,0,0,0,0,0,0,0,84948,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0160,1,0,429.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0160,0.0,52.1,11.5,0.3,0.0,34.8,43.2,0.0,
NETPACKET,T0160,0.0,70.5,52.3,3.0,0.0,74.7,54.2,0.0,
JFSFILE,T0160,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0160,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0160,7.7,0.0,7.7,6.2,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,6.2,0.0,0.0,2.5,0.0,2.0
DISKXFER,T0160,1.8,0.0,1.8,1.5,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.6,0.0,0.0,0.6,0.0,0.5
DISKBSIZE,T0160,4.3,0.0,4.3,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0161,13:20:03,14-NOV-2016
CPU001,T0161,4.1,0.2,0.0,95.7
CPU002,T0161,2.5,0.3,0.0,97.2
CPU003,T0161,0.4,0.1,0.1,99.4
CPU004,T0161,2.0,0.2,0.0,97.8
CPU005,T0161,0.4,0.1,0.0,99.5
CPU006,T0161,0.8,0.2,0.0,99.0
CPU_ALL,T0161,1.7,0.2,0.0,98.1,,6
MEM,T0161,88673.0,-0.0,-0.0,16384.0,75447.7,-0.0,-0.0,16384.0,-0.0,2135.3,10472.2,-1.0,429.4,0.0,775.6
VM,T0161,26,0,0,6537,45895,-1,0,3872,0,0,115357,89,0,163432,0,0,0,0,0,0,0,0,0,123105,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0161,1,0,705.3,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0161,0.0,154.6,25.8,0.3,0.0,93.9,25.1,0.0,
NETPACKET,T0161,0.0,189.1,88.4,3.0,0.0,193.7,102.6,0.0,
JFSFILE,T0161,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0161,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0161,6.3,0.0,6.3,6.6,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,6.6,0.0,0.0,2.4,0.0,1.4
DISKXFER,T0161,1.5,0.0,1.5,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.6,0.0,0.4
DISKBSIZE,T0161,4.3,0.0,4.3,4.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0162,13:25:03,14-NOV-2016
CPU001,T0162,2.7,0.4,0.2,96.8
CPU002,T0162,2.0,0.4,0.2,97.4
CPU003,T0162,0.1,0.1,0.1,99.7
CPU004,T0162,0.1,0.1,0.0,99.7
CPU005,T0162,0.2,0.1,0.0,99.7
CPU006,T0162,0.2,0.2,0.0,99.7
CPU_ALL,T0162,0.9,0.2,0.1,98.8,,6
MEM,T0162,88673.0,-0.0,-0.0,16384.0,75433.4,-0.0,-0.0,16384.0,-0.0,2135.7,10486.3,-1.0,429.7,0.0,775.6
VM,T0162,27,0,0,6513,47501,-1,112,13172,0,0,123585,205,0,294489,0,0,0,0,0,0,0,0,0,127343,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0162,1,0,432.1,-1.0,-1.0,-1.0,1.9,-1.0,-1.0,-1.0
NET,T0162,0.0,35.4,16.0,0.3,0.0,24.6,16.4,0.0,
NETPACKET,T0162,0.0,53.0,63.9,3.1,0.0,57.3,72.9,0.0,
JFSFILE,T0162,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0162,0.7,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1
DISKREAD,T0162,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
DISKWRITE,T0162,37.8,0.0,37.8,6.1,0.0,0.0,0.0,0.0,0.0,31.3,0.0,0.0,6.1,0.0,0.0,2.9,0.0,3.6
DISKXFER,T0162,8.9,0.0,8.9,1.5,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,1.5,0.0,0.0,0.7,0.0,0.9
DISKBSIZE,T0162,4.3,0.0,4.3,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.3
ZZZZ,T0163,13:30:03,14-NOV-2016
CPU001,T0163,3.8,0.3,0.0,95.9
CPU002,T0163,2.5,0.4,0.0,97.1
CPU003,T0163,0.1,0.1,0.1,99.7
CPU004,T0163,0.1,0.1,0.0,99.8
CPU005,T0163,0.2,0.1,0.0,99.8
CPU006,T0163,0.1,0.1,0.0,99.8
CPU_ALL,T0163,1.1,0.2,0.0,98.7,,6
MEM,T0163,88673.0,-0.0,-0.0,16384.0,75472.2,-0.0,-0.0,16384.0,-0.0,2135.8,10447.9,-1.0,429.9,0.0,775.6
VM,T0163,38,0,0,6520,47501,-1,0,4008,0,0,88696,99,0,124508,0,0,0,0,0,0,0,0,0,78711,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0163,1,0,522.9,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0163,0.0,69.6,25.6,0.3,0.0,45.5,23.8,0.0,
NETPACKET,T0163,0.0,96.6,93.4,3.3,0.0,102.6,106.3,0.0,
JFSFILE,T0163,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0163,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0163,6.9,0.0,6.9,6.5,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,6.5,0.0,0.0,2.6,0.0,1.5
DISKXFER,T0163,1.6,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.6,0.0,0.0,0.6,0.0,0.4
DISKBSIZE,T0163,4.3,0.0,4.3,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0164,13:35:03,14-NOV-2016
CPU001,T0164,1.8,0.3,0.0,98.0
CPU002,T0164,2.4,0.4,0.0,97.2
CPU003,T0164,0.1,0.1,0.1,99.7
CPU004,T0164,0.1,0.1,0.0,99.8
CPU005,T0164,0.2,0.1,0.0,99.7
CPU006,T0164,0.1,0.1,0.0,99.8
CPU_ALL,T0164,0.8,0.2,0.0,99.0,,6
MEM,T0164,88673.0,-0.0,-0.0,16384.0,75463.5,-0.0,-0.0,16384.0,-0.0,2135.9,10456.6,-1.0,430.2,0.0,775.6
VM,T0164,30,0,0,6521,45760,-1,0,4112,0,0,82363,109,0,152502,0,0,0,0,0,0,0,0,0,84605,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0164,1,0,434.0,-1.0,-1.0,-1.0,1.1,-1.0,-1.0,-1.0
NET,T0164,0.0,44.6,15.3,0.3,0.0,28.1,13.4,0.0,
NETPACKET,T0164,0.0,62.3,61.9,3.0,0.0,65.5,69.0,0.0,
JFSFILE,T0164,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0164,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0164,7.4,0.0,7.4,6.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.3,0.0,0.0,2.4,0.0,2.0
DISKXFER,T0164,1.7,0.0,1.7,1.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.6,0.0,0.0,0.6,0.0,0.5
DISKBSIZE,T0164,4.3,0.0,4.3,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0165,13:40:03,14-NOV-2016
CPU001,T0165,2.3,0.3,0.0,97.4
CPU002,T0165,1.3,0.3,0.0,98.3
CPU003,T0165,0.1,0.1,0.1,99.8
CPU004,T0165,0.1,0.1,0.0,99.8
CPU005,T0165,0.1,0.1,0.0,99.8
CPU006,T0165,0.1,0.1,0.0,99.8
CPU_ALL,T0165,0.7,0.2,0.0,99.2,,6
MEM,T0165,88673.0,-0.0,-0.0,16384.0,75457.7,-0.0,-0.0,16384.0,-0.0,2136.0,10462.4,-1.0,430.4,0.0,775.5
VM,T0165,33,0,0,6524,47501,-1,0,4052,0,0,70802,108,0,121127,0,0,0,0,0,0,0,0,0,72277,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0165,1,0,406.8,-1.0,-1.0,-1.0,0.8,-1.0,-1.0,-1.0
NET,T0165,0.0,42.1,12.5,0.3,0.0,28.0,14.9,0.0,
NETPACKET,T0165,0.0,59.8,49.6,3.2,0.0,64.8,55.3,0.0,
JFSFILE,T0165,47.5,24.1,19.3,4.2,15.6,22.8,19.6,15.2,1.1
DISKBUSY,T0165,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0165,6.9,0.0,6.9,6.6,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,6.6,0.0,0.0,2.6,0.0,1.5
DISKXFER,T0165,1.6,0.0,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.7,0.0,0.0,0.6,0.0,0.4
DISKBSIZE,T0165,4.3,0.0,4.3,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0
ZZZZ,T0166,13:45:03,14-NOV-2016
CPU001,T0166,1.1,0.3,0.2,98.5
CPU002,T0166,1.9,0.3,0.2,97.6
CPU003,T0166,0.1,0.1,0.1,99.7
CPU004,T0166,0.1,0.1,0.0,99.8
CPU005,T0166,0.1,0.1,0.0,99.8
CPU006,T0166,0.1,0.1,0.0,99.8
CPU_ALL,T0166,0.6,0.2,0.1,99.2,,6
MEM,T0166,88673.0,-0.0,-0.0,16384.0,75451.5,-0.0,-0.0,16384.0,-0.0,2136.1,10469.6,-1.0,430.9,0.0,774.9
VM,T0166,39,0,0,6525,47501,-1,0,13552,0,0,76918,313,0,145692,0,0,0,0,0,0,0,0,0,78601,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0166,1,0,386.1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
NET,T0166,0.0,32.3,8.1,0.3,0.0,22.7,10.1,0.0,
NETPACKET,T0166,0.0,47.6,32.5,3.3,0.0,52.1,35.9,0.0,
