AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc1prapkc02_20161113_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
DISKBUSY,T0141,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0141,8.5,0.0,7.7,0.8,6.8,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,6.8,0.0,0.0,3.1,0.0,2.1,0.8,0.0
DISKXFER,T0141,1.8,0.0,1.6,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0141,4.7,0.0,4.8,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0142,11:45:03,13-NOV-2016
CPU001,T0142,0.2,0.1,0.0,99.7
CPU002,T0142,1.2,0.3,0.0,98.5
CPU003,T0142,0.1,0.1,0.0,99.8
CPU004,T0142,0.1,0.1,0.0,99.8
CPU005,T0142,0.1,0.0,0.0,99.9
CPU006,T0142,0.1,0.1,0.0,99.8
CPU_ALL,T0142,0.3,0.1,0.0,99.6,,6
MEM,T0142,88673.0,-0.0,-0.0,16384.0,74507.8,-0.0,-0.0,16383.8,-0.0,1778.7,11172.0,-1.0,235.4,0.1,968.7
VM,T0142,21,3,0,6987,45528,-1,0,4672,0,0,75121,69,0,153293,0,0,0,0,0,0,0,0,0,75948,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0142,1,0,320.0,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0142,0.0,27.0,2.2,0.2,0.0,16.6,1.8,0.0,
NETPACKET,T0142,0.0,35.9,9.0,2.8,0.0,34.5,8.8,0.0,
JFSFILE,T0142,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0142,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKREAD,T0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0142,8.7,0.0,7.8,0.9,6.9,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,6.9,0.0,0.0,3.1,0.0,2.1,0.8,0.1
DISKXFER,T0142,1.9,0.0,1.6,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0142,4.7,0.0,4.7,4.3,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0143,11:50:03,13-NOV-2016
CPU001,T0143,0.8,0.2,0.1,98.9
CPU002,T0143,0.8,0.3,0.1,98.8
CPU003,T0143,0.1,0.1,0.1,99.8
CPU004,T0143,0.1,0.1,0.0,99.8
CPU005,T0143,0.1,0.0,0.0,99.8
CPU006,T0143,0.1,0.1,0.0,99.7
CPU_ALL,T0143,0.3,0.1,0.1,99.5,,6
MEM,T0143,88673.0,-0.0,-0.0,16384.0,74480.6,-0.0,-0.0,16383.8,-0.0,1778.8,11200.9,-1.0,236.8,0.1,966.6
VM,T0143,42,0,0,6992,45515,-1,0,13024,0,0,119420,915,0,304260,0,0,0,0,0,0,0,0,0,126347,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0143,1,0,378.9,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0143,0.0,17.7,6.8,0.3,0.0,11.0,4.8,0.0,
NETPACKET,T0143,0.0,26.2,27.9,3.4,0.0,24.9,30.0,0.0,
JFSFILE,T0143,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0143,0.5,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0143,36.4,0.0,35.6,0.8,7.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,7.0,0.0,0.0,3.0,0.0,2.1,0.8,0.0
DISKXFER,T0143,8.5,0.0,8.3,0.2,1.7,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0143,4.3,0.0,4.3,4.3,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0144,11:55:03,13-NOV-2016
CPU001,T0144,0.4,0.2,0.0,99.4
CPU002,T0144,0.3,0.2,0.0,99.5
CPU003,T0144,0.0,0.1,0.1,99.8
CPU004,T0144,0.0,0.1,0.0,99.9
CPU005,T0144,0.1,0.1,0.0,99.8
CPU006,T0144,0.1,0.1,0.0,99.8
CPU_ALL,T0144,0.2,0.1,0.0,99.7,,6
MEM,T0144,88673.0,-0.0,-0.0,16384.0,74479.0,-0.0,-0.0,16383.8,-0.0,1778.8,11203.0,-1.0,237.6,0.1,967.1
VM,T0144,25,2,0,6995,45515,-1,0,4340,0,0,76738,89,0,157642,0,0,0,0,0,0,0,0,0,77390,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0144,1,0,273.4,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0144,0.0,4.9,1.8,0.3,0.0,3.1,1.5,0.0,
NETPACKET,T0144,0.0,9.9,7.4,2.9,0.0,8.4,7.4,0.0,
JFSFILE,T0144,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0144,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0144,8.1,0.0,7.5,0.6,6.3,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,6.3,0.0,0.0,3.3,0.0,1.7,0.6,0.0
DISKXFER,T0144,1.7,0.0,1.6,0.1,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0144,4.7,0.0,4.7,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0145,12:00:03,13-NOV-2016
CPU001,T0145,0.4,0.1,0.0,99.5
CPU002,T0145,0.8,0.4,0.0,98.8
CPU003,T0145,0.0,0.1,0.0,99.8
CPU004,T0145,0.1,0.1,0.0,99.8
CPU005,T0145,0.1,0.1,0.0,99.8
CPU006,T0145,0.1,0.1,0.0,99.8
CPU_ALL,T0145,0.3,0.1,0.0,99.6,,6
MEM,T0145,88673.0,-0.0,-0.0,16384.0,74473.2,-0.0,-0.0,16383.8,-0.0,1778.9,11207.7,-1.0,238.4,0.1,967.7
VM,T0145,37,0,0,6999,45515,-1,0,4512,0,0,119922,97,0,307617,0,0,0,0,0,0,0,0,0,121240,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0145,1,0,325.9,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0145,0.0,16.3,3.1,0.3,0.0,9.3,2.5,0.0,
NETPACKET,T0145,0.0,26.4,12.6,3.4,0.0,25.0,13.3,0.0,
JFSFILE,T0145,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0145,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKREAD,T0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0145,8.5,0.0,7.6,0.9,6.5,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,6.5,0.0,0.0,3.1,0.0,2.2,0.8,0.1
DISKXFER,T0145,1.8,0.0,1.6,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0145,4.6,0.0,4.7,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0146,12:05:03,13-NOV-2016
CPU001,T0146,0.3,0.2,0.0,99.5
CPU002,T0146,0.2,0.2,0.0,99.6
CPU003,T0146,0.1,0.1,0.1,99.7
CPU004,T0146,0.1,0.1,0.0,99.8
CPU005,T0146,0.1,0.0,0.0,99.9
CPU006,T0146,0.1,0.1,0.0,99.9
CPU_ALL,T0146,0.1,0.1,0.0,99.7,,6
MEM,T0146,88673.0,-0.0,-0.0,16384.0,74470.5,-0.0,-0.0,16383.8,-0.0,1778.9,11209.9,-1.0,239.2,0.1,968.2
VM,T0146,28,0,0,7001,45515,-1,0,4352,0,0,77171,79,0,169034,0,0,0,0,0,0,0,0,0,77880,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0146,1,0,271.7,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0146,0.0,0.7,0.5,0.2,0.0,0.9,0.3,0.0,
NETPACKET,T0146,0.0,4.6,3.5,2.7,0.0,3.0,2.3,0.0,
JFSFILE,T0146,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0146,0.3,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0146,7.9,0.0,7.2,0.7,6.6,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,6.6,0.0,0.0,3.2,0.0,1.9,0.6,0.1
DISKXFER,T0146,1.7,0.0,1.5,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0146,4.7,0.0,4.7,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0147,12:10:03,13-NOV-2016
CPU001,T0147,0.2,0.2,0.1,99.5
CPU002,T0147,0.1,0.2,0.1,99.6
CPU003,T0147,0.0,0.1,0.1,99.8
CPU004,T0147,0.1,0.1,0.0,99.8
CPU005,T0147,0.1,0.1,0.1,99.7
CPU006,T0147,0.1,0.2,0.0,99.7
CPU_ALL,T0147,0.1,0.1,0.1,99.7,,6
MEM,T0147,88673.0,-0.0,-0.0,16384.0,74467.3,-0.0,-0.0,16383.8,-0.0,1779.0,11214.9,-1.0,240.1,0.1,965.9
VM,T0147,37,0,0,7002,45515,-1,0,11404,0,0,115343,872,0,302275,0,0,0,0,0,0,0,0,0,116057,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0147,1,0,300.2,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0147,0.0,1.0,0.2,0.3,0.0,1.1,0.1,0.0,
NETPACKET,T0147,0.0,5.5,2.4,3.5,0.0,3.9,1.6,0.0,
JFSFILE,T0147,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0147,0.5,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0147,31.5,0.0,30.8,0.8,6.5,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,6.5,0.0,0.0,3.1,0.0,2.1,0.8,0.0
DISKXFER,T0147,7.4,0.0,7.2,0.2,1.6,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0147,4.2,0.0,4.2,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0148,12:15:03,13-NOV-2016
CPU001,T0148,0.9,0.2,0.0,98.9
CPU002,T0148,2.1,0.3,0.0,97.7
CPU003,T0148,0.1,0.1,0.1,99.8
CPU004,T0148,0.3,0.1,0.0,99.6
CPU005,T0148,0.2,0.1,0.0,99.7
CPU006,T0148,0.1,0.1,0.0,99.8
CPU_ALL,T0148,0.6,0.1,0.0,99.3,,6
MEM,T0148,88673.0,-0.0,-0.0,16384.0,74444.2,-0.0,-0.0,16383.8,-0.0,1779.0,11237.7,-1.0,240.9,0.1,966.4
VM,T0148,31,0,0,7027,45515,-1,0,4228,0,0,115705,80,0,195890,0,0,0,0,0,0,0,0,0,121715,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0148,1,0,490.5,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0148,0.0,95.6,5.1,0.2,0.0,55.5,6.1,0.0,
NETPACKET,T0148,0.0,110.1,21.0,2.8,0.0,108.5,25.0,0.0,
JFSFILE,T0148,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0148,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0148,7.7,0.0,7.0,0.7,6.4,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,6.4,0.0,0.0,3.0,0.1,1.5,0.6,0.1
DISKXFER,T0148,1.6,0.0,1.5,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0148,4.7,0.0,4.7,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0149,12:20:03,13-NOV-2016
CPU001,T0149,2.4,0.2,0.0,97.4
CPU002,T0149,11.2,0.7,0.0,88.2
CPU003,T0149,1.0,0.1,0.0,98.8
CPU004,T0149,0.9,0.2,0.0,99.0
CPU005,T0149,0.9,0.1,0.0,99.0
CPU006,T0149,0.5,0.1,0.0,99.4
CPU_ALL,T0149,2.8,0.2,0.0,96.9,,6
MEM,T0149,88673.0,-0.0,-0.0,16384.0,74217.1,-0.0,-0.0,16383.8,-0.0,1779.5,11462.5,-1.0,241.7,0.1,967.3
VM,T0149,36,0,0,7213,45516,-1,0,5224,0,0,444949,119,0,358496,0,0,0,0,0,0,0,0,0,503047,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0149,1,0,1420.2,-1.0,-1.0,-1.0,3.1,-1.0,-1.0,-1.0
NET,T0149,0.0,457.6,14.4,0.3,0.0,305.9,14.9,0.0,
NETPACKET,T0149,0.0,538.2,44.9,3.4,0.0,536.8,49.6,0.0,
JFSFILE,T0149,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0149,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0149,8.6,0.0,7.9,0.8,8.8,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,8.8,0.0,0.0,3.2,0.0,2.3,0.8,0.0
DISKXFER,T0149,1.8,0.0,1.6,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.2,0.0,0.0,0.8,0.0,0.6,0.2,0.0
DISKBSIZE,T0149,4.8,0.0,4.8,4.2,4.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0150,12:25:03,13-NOV-2016
CPU001,T0150,1.0,0.1,0.0,98.8
CPU002,T0150,10.9,0.6,0.0,88.5
CPU003,T0150,0.8,0.1,0.1,99.1
CPU004,T0150,0.5,0.1,0.0,99.4
CPU005,T0150,0.4,0.1,0.0,99.6
CPU006,T0150,0.4,0.1,0.0,99.5
CPU_ALL,T0150,2.4,0.2,0.0,97.4,,6
MEM,T0150,88673.0,-0.0,-0.0,16384.0,74181.3,-0.0,-0.0,16383.8,-0.0,1780.0,11497.4,-1.0,242.5,0.1,968.2
VM,T0150,32,0,0,7257,45516,-1,0,5280,0,0,131109,117,0,185681,0,0,0,0,0,0,0,0,0,140295,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0150,3,0,1403.0,-1.0,-1.0,-1.0,1.6,-1.0,-1.0,-1.0
NET,T0150,0.0,443.5,11.5,0.2,0.0,284.8,14.9,0.0,
NETPACKET,T0150,0.0,539.0,32.2,2.8,0.0,538.0,35.3,0.0,
JFSFILE,T0150,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0150,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0150,8.5,0.0,7.8,0.7,9.2,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,9.2,0.0,0.0,3.0,0.0,2.2,0.6,0.1
DISKXFER,T0150,1.8,0.0,1.6,0.2,1.9,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.3,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0150,4.7,0.0,4.7,4.2,4.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0151,12:30:03,13-NOV-2016
CPU001,T0151,1.1,0.2,0.1,98.6
CPU002,T0151,8.3,0.5,0.1,91.1
CPU003,T0151,0.1,0.1,0.1,99.7
CPU004,T0151,0.4,0.1,0.0,99.4
CPU005,T0151,0.1,0.1,0.0,99.8
CPU006,T0151,0.2,0.1,0.0,99.7
CPU_ALL,T0151,1.7,0.2,0.1,98.0,,6
MEM,T0151,88673.0,-0.0,-0.0,16384.0,74163.1,-0.0,-0.0,16383.8,-0.0,1780.2,11516.0,-1.0,243.8,0.1,967.1
VM,T0151,55,0,0,7263,47257,-1,0,11016,0,0,154360,701,0,320132,0,0,0,0,0,0,0,0,0,158902,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0151,1,0,1116.3,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0151,0.0,349.7,7.2,0.3,0.0,226.1,10.6,0.0,
NETPACKET,T0151,0.0,401.6,20.0,3.3,0.0,400.2,21.2,0.0,
JFSFILE,T0151,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0151,0.5,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0
DISKREAD,T0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0151,29.1,0.0,28.2,0.9,7.6,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,7.6,0.0,0.0,3.5,0.0,2.0,0.8,0.1
DISKXFER,T0151,6.8,0.0,6.6,0.2,1.8,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,1.9,0.0,0.0,0.9,0.0,0.5,0.2,0.0
DISKBSIZE,T0151,4.3,0.0,4.3,4.2,4.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0152,12:35:03,13-NOV-2016
CPU001,T0152,0.6,0.1,0.0,99.3
CPU002,T0152,8.1,0.6,0.0,91.3
CPU003,T0152,0.2,0.1,0.1,99.7
CPU004,T0152,0.3,0.1,0.0,99.5
CPU005,T0152,0.2,0.1,0.0,99.7
CPU006,T0152,0.1,0.1,0.0,99.8
CPU_ALL,T0152,1.6,0.2,0.0,98.2,,6
MEM,T0152,88673.0,-0.0,-0.0,16384.0,74140.2,-0.0,-0.0,16383.8,-0.0,1780.6,11538.4,-1.0,244.5,0.1,967.9
VM,T0152,34,0,0,7279,45516,-1,0,4724,0,0,123383,98,0,188059,0,0,0,0,0,0,0,0,0,129360,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0152,2,0,1230.0,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0152,0.0,396.9,7.0,0.3,0.0,264.4,11.0,0.0,
NETPACKET,T0152,0.0,474.6,21.3,2.9,0.0,473.5,22.7,0.0,
JFSFILE,T0152,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0152,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0
DISKREAD,T0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0152,7.3,0.0,6.7,0.6,8.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.4,0.0,0.0,3.1,0.0,1.6,0.6,0.0
DISKXFER,T0152,1.5,0.0,1.4,0.1,1.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.1,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0152,4.8,0.0,4.9,4.2,4.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0153,12:40:03,13-NOV-2016
CPU001,T0153,0.2,0.1,0.0,99.7
CPU002,T0153,4.3,0.5,0.0,95.2
CPU003,T0153,0.2,0.1,0.1,99.7
CPU004,T0153,0.1,0.1,0.0,99.8
CPU005,T0153,0.1,0.1,0.0,99.8
CPU006,T0153,0.1,0.1,0.0,99.7
CPU_ALL,T0153,0.9,0.2,0.0,99.0,,6
MEM,T0153,88673.0,-0.0,-0.0,16384.0,74128.8,-0.0,-0.0,16383.8,-0.0,1781.0,11548.7,-1.0,245.3,0.1,968.8
VM,T0153,40,0,0,7314,45651,-1,0,4916,0,0,124724,101,0,304831,0,0,0,0,0,0,0,0,0,127632,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0153,1,0,655.8,-1.0,-1.0,-1.0,2.9,-1.0,-1.0,-1.0
NET,T0153,0.0,126.0,0.2,0.3,0.0,73.6,0.5,0.0,
NETPACKET,T0153,0.0,193.1,2.7,3.4,0.0,191.6,1.8,0.0,
JFSFILE,T0153,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0153,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0153,8.7,0.0,7.9,0.8,7.7,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,7.7,0.0,0.0,3.1,0.0,2.3,0.8,0.0
DISKXFER,T0153,1.9,0.0,1.7,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.9,0.0,0.0,0.8,0.0,0.6,0.2,0.0
DISKBSIZE,T0153,4.7,0.0,4.7,4.2,4.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0154,12:45:03,13-NOV-2016
CPU001,T0154,0.2,0.1,0.0,99.8
CPU002,T0154,3.9,0.4,0.0,95.7
CPU003,T0154,0.1,0.1,0.1,99.7
CPU004,T0154,0.2,0.1,0.0,99.7
CPU005,T0154,0.1,0.1,0.0,99.8
CPU006,T0154,0.1,0.1,0.0,99.8
CPU_ALL,T0154,0.8,0.1,0.0,99.1,,6
MEM,T0154,88673.0,-0.0,-0.0,16384.0,74122.0,-0.0,-0.0,16383.8,-0.0,1781.2,11555.1,-1.0,246.2,0.1,969.5
VM,T0154,32,0,0,7290,45516,-1,0,4596,0,0,90150,76,0,154956,0,0,0,0,0,0,0,0,0,91924,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0154,2,0,699.5,-1.0,-1.0,-1.0,1.2,-1.0,-1.0,-1.0
NET,T0154,0.0,175.5,0.3,0.2,0.0,127.1,2.5,0.0,
NETPACKET,T0154,0.1,220.4,3.1,2.8,0.1,218.9,2.3,0.0,
JFSFILE,T0154,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.5,13.9,1.6
DISKBUSY,T0154,0.3,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0154,8.3,0.0,7.4,0.9,7.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,7.0,0.0,0.0,3.1,0.0,1.8,0.8,0.1
