AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc1prapkc01_20161114_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
CPU_ALL,T0130,3.2,0.4,0.0,96.4,,12
MEM,T0130,88670.8,-0.0,-0.0,16384.0,53660.8,-0.0,-0.0,16384.0,-0.0,7884.2,29566.8,-1.0,574.6,0.0,1761.4
VM,T0130,425,0,0,13696,47841,-1,0,29912,0,0,422234,4727,0,323071,0,0,0,0,0,0,0,0,0,426722,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0130,1,0,4007.7,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0
NET,T0130,0.3,1227.6,19.6,0.2,0.3,870.0,1471.3,0.0,
NETPACKET,T0130,1.4,1972.8,216.6,2.9,1.4,1911.3,129.9,0.0,
JFSFILE,T0130,42.2,24.1,36.5,3.5,13.4,22.8,60.6,13.9,25.6
DISKBUSY,T0130,0.1,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0130,34.5,0.0,65.2,0.0,65.2,0.0,0.0,0.0,0.0,36.8,0.0,0.0,34.5,0.0,0.0,3.6,22.4,2.4
DISKXFER,T0130,5.1,0.0,11.9,0.0,11.9,0.0,0.0,0.0,0.0,9.2,0.0,0.0,8.6,0.0,0.0,0.9,5.6,0.6
DISKBSIZE,T0130,6.8,0.0,5.5,0.0,5.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0131,10:50:04,14-NOV-2016
CPU001,T0131,0.5,0.1,0.0,99.4
CPU002,T0131,0.2,0.1,0.0,99.6
CPU003,T0131,10.2,1.0,0.0,88.8
CPU004,T0131,28.7,2.6,0.0,68.8
CPU005,T0131,1.1,0.2,0.0,98.7
CPU006,T0131,5.0,0.8,0.0,94.2
CPU007,T0131,1.3,0.1,0.0,98.6
CPU008,T0131,0.6,0.2,0.0,99.2
CPU009,T0131,0.5,0.1,0.0,99.5
CPU010,T0131,0.5,0.1,0.0,99.4
CPU011,T0131,0.7,0.1,0.0,99.2
CPU012,T0131,0.4,0.2,0.0,99.5
CPU_ALL,T0131,4.1,0.5,0.0,95.4,,12
MEM,T0131,88670.8,-0.0,-0.0,16384.0,53353.2,-0.0,-0.0,16384.0,-0.0,7884.4,29875.4,-1.0,574.9,0.0,1760.9
VM,T0131,146,0,0,13891,49763,-1,0,22620,0,0,623139,11529,0,746576,0,0,0,0,0,0,0,0,0,701662,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0131,1,0,4104.1,-1.0,-1.0,-1.0,3.7,-1.0,-1.0,-1.0
NET,T0131,0.3,1434.1,91.9,0.3,0.3,922.3,310.1,0.0,
NETPACKET,T0131,1.3,2020.1,245.8,3.1,1.3,1934.0,283.3,0.0,
JFSFILE,T0131,42.2,24.1,36.4,3.5,13.4,22.8,60.6,13.9,25.6
DISKBUSY,T0131,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0131,36.7,0.0,38.7,0.0,38.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.7,0.0,0.0,3.5,30.0,2.2
DISKXFER,T0131,6.5,0.0,3.9,0.0,3.9,0.0,0.0,0.0,0.0,0.7,0.0,0.0,9.2,0.0,0.0,0.9,7.5,0.6
DISKBSIZE,T0131,5.7,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0132,10:55:04,14-NOV-2016
CPU001,T0132,0.2,0.1,0.0,99.7
CPU002,T0132,0.2,0.1,0.0,99.7
CPU003,T0132,7.5,0.8,0.0,91.7
CPU004,T0132,23.4,2.3,0.0,74.3
CPU005,T0132,0.4,0.1,0.0,99.5
CPU006,T0132,0.6,0.4,0.0,99.0
CPU007,T0132,0.8,0.1,0.0,99.2
CPU008,T0132,0.2,0.1,0.0,99.6
CPU009,T0132,0.6,0.0,0.0,99.4
CPU010,T0132,0.6,0.1,0.0,99.3
CPU011,T0132,0.3,0.1,0.0,99.6
CPU012,T0132,0.3,0.1,0.0,99.6
CPU_ALL,T0132,2.9,0.4,0.0,96.7,,12
MEM,T0132,88670.8,-0.0,-0.0,16384.0,53339.2,-0.0,-0.0,16384.0,-0.0,7888.6,29889.4,-1.0,575.3,0.0,1761.4
VM,T0132,608,0,0,13885,47841,-1,0,17728,0,0,281757,4937,0,315496,0,0,0,0,0,0,0,0,0,285429,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0132,1,0,3540.9,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0
NET,T0132,0.3,1039.1,9.4,0.3,0.3,711.9,8.1,0.0,
NETPACKET,T0132,1.4,1721.8,33.6,3.2,1.4,1685.3,36.8,0.0,
JFSFILE,T0132,42.2,24.1,36.5,3.5,13.4,22.8,60.6,13.9,25.6
DISKBUSY,T0132,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0132,35.0,0.0,24.1,0.0,24.1,0.0,0.0,0.0,0.0,3.2,0.0,0.0,35.0,0.0,0.0,3.3,15.3,2.4
DISKXFER,T0132,5.5,0.0,3.1,0.0,3.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8.7,0.0,0.0,0.8,3.8,0.6
DISKBSIZE,T0132,6.3,0.0,7.7,0.0,7.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0133,11:00:04,14-NOV-2016
CPU001,T0133,0.2,0.0,0.0,99.8
CPU002,T0133,0.2,0.1,0.0,99.7
CPU003,T0133,6.5,0.7,0.0,92.9
CPU004,T0133,21.8,2.1,0.0,76.1
CPU005,T0133,0.3,0.1,0.0,99.6
CPU006,T0133,0.5,0.3,0.0,99.2
CPU007,T0133,0.8,0.1,0.0,99.1
CPU008,T0133,0.4,0.2,0.0,99.4
CPU009,T0133,0.2,0.1,0.0,99.7
CPU010,T0133,1.0,0.2,0.0,98.8
CPU011,T0133,0.2,0.0,0.0,99.7
CPU012,T0133,0.4,0.1,0.0,99.5
CPU_ALL,T0133,2.7,0.3,0.0,97.0,,12
MEM,T0133,88670.8,-0.0,-0.0,16384.0,53328.7,-0.0,-0.0,16384.0,-0.0,7888.5,29898.7,-1.0,575.6,0.0,1761.1
VM,T0133,282,0,0,13898,47828,-1,0,19208,0,0,345066,3941,0,466438,0,0,0,0,0,0,0,0,0,347887,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0133,1,0,3284.4,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,-1.0
NET,T0133,0.3,960.7,5.4,0.3,0.3,668.9,6.1,0.0,
NETPACKET,T0133,1.3,1567.8,19.8,3.2,1.3,1532.0,20.5,0.0,
JFSFILE,T0133,42.2,24.1,36.5,3.5,13.4,22.8,60.6,13.9,25.6
DISKBUSY,T0133,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
DISKREAD,T0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0133,29.3,0.0,34.7,0.0,34.7,0.0,0.0,0.0,0.0,2.8,0.0,0.0,29.3,0.0,0.0,3.3,26.3,2.2
DISKXFER,T0133,4.8,0.0,3.4,0.0,3.4,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7.3,0.0,0.0,0.8,6.6,0.6
DISKBSIZE,T0133,6.1,0.0,10.3,0.0,10.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0134,11:05:04,14-NOV-2016
CPU001,T0134,0.4,0.1,0.1,99.5
CPU002,T0134,0.1,0.1,0.0,99.8
CPU003,T0134,9.0,0.9,0.0,90.1
CPU004,T0134,26.5,2.4,0.0,71.1
CPU005,T0134,1.3,0.1,0.0,98.6
CPU006,T0134,1.0,0.4,0.0,98.6
CPU007,T0134,0.5,0.1,0.0,99.4
CPU008,T0134,0.5,0.2,0.0,99.4
CPU009,T0134,0.4,0.0,0.1,99.5
CPU010,T0134,0.3,0.1,0.0,99.6
CPU011,T0134,0.3,0.1,0.2,99.4
CPU012,T0134,0.6,0.2,0.0,99.3
CPU_ALL,T0134,3.4,0.4,0.0,96.2,,12
MEM,T0134,88670.8,-0.0,-0.0,16384.0,53420.9,-0.0,-0.0,16384.0,-0.0,7891.6,29805.0,-1.0,576.1,0.0,1761.6
VM,T0134,262,0,0,13826,47727,-1,2100,29592,0,0,408603,6440,0,353406,0,0,0,0,0,0,0,0,0,384429,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0134,1,0,3806.8,-1.0,-1.0,-1.0,2.4,-1.0,-1.0,-1.0
NET,T0134,0.3,1130.3,9.8,0.3,0.3,1258.1,8.8,0.0,
NETPACKET,T0134,1.4,2008.2,34.8,3.2,1.4,1809.4,36.2,0.0,
JFSFILE,T0134,42.2,24.1,36.4,3.5,13.4,22.8,60.6,13.9,25.6
DISKBUSY,T0134,0.1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1
DISKREAD,T0134,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
DISKWRITE,T0134,31.5,0.0,67.1,0.0,67.1,0.0,0.0,0.0,0.0,30.4,0.0,0.0,31.5,0.0,0.0,3.3,27.1,6.3
DISKXFER,T0134,5.0,0.0,11.5,0.0,11.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.9,0.0,0.0,0.8,6.8,1.8
DISKBSIZE,T0134,6.3,0.0,6.4,0.0,6.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,7.5
ZZZZ,T0135,11:10:04,14-NOV-2016
CPU001,T0135,0.1,0.0,0.1,99.8
CPU002,T0135,0.1,0.1,0.0,99.8
CPU003,T0135,5.9,0.7,0.0,93.4
CPU004,T0135,21.1,2.1,0.0,76.8
CPU005,T0135,0.7,0.1,0.0,99.2
CPU006,T0135,0.6,0.4,0.0,99.0
CPU007,T0135,0.5,0.1,0.0,99.4
CPU008,T0135,0.2,0.2,0.0,99.6
CPU009,T0135,0.2,0.0,0.0,99.7
CPU010,T0135,0.3,0.2,0.0,99.5
CPU011,T0135,0.1,0.1,0.0,99.8
CPU012,T0135,0.3,0.2,0.0,99.6
CPU_ALL,T0135,2.5,0.3,0.0,97.1,,12
MEM,T0135,88670.8,-0.0,-0.0,16384.0,53409.1,-0.0,-0.0,16384.0,-0.0,7893.9,29819.7,-1.0,576.6,0.0,1762.1
VM,T0135,161,0,0,13828,47828,-1,0,19408,0,0,295264,4138,0,422380,0,0,0,0,0,0,0,0,0,298913,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0135,1,0,3231.8,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,-1.0
NET,T0135,0.3,909.1,7.2,0.3,0.3,645.4,9.3,0.0,
NETPACKET,T0135,1.3,1551.1,25.8,3.5,1.3,1507.5,27.7,0.0,
JFSFILE,T0135,42.2,24.1,36.4,3.5,13.4,22.8,60.6,13.9,25.6
DISKBUSY,T0135,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
DISKREAD,T0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0135,30.7,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,30.7,0.0,0.0,3.3,25.0,2.6
DISKXFER,T0135,5.0,0.0,3.9,0.0,3.9,0.0,0.0,0.0,0.0,0.8,0.0,0.0,7.7,0.0,0.0,0.8,6.3,0.6
DISKBSIZE,T0135,6.2,0.0,8.8,0.0,8.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0136,11:15:04,14-NOV-2016
CPU001,T0136,0.3,0.1,0.0,99.6
CPU002,T0136,0.2,0.1,0.0,99.7
CPU003,T0136,8.1,0.8,0.0,91.1
CPU004,T0136,25.3,2.2,0.0,72.5
CPU005,T0136,0.9,0.1,0.0,98.9
CPU006,T0136,1.1,0.4,0.0,98.4
CPU007,T0136,0.3,0.1,0.0,99.6
CPU008,T0136,0.4,0.2,0.0,99.4
CPU009,T0136,0.3,0.0,0.0,99.7
CPU010,T0136,0.2,0.1,0.0,99.7
CPU011,T0136,0.3,0.1,0.0,99.6
CPU012,T0136,0.5,0.1,0.0,99.4
CPU_ALL,T0136,3.1,0.4,0.0,96.5,,12
MEM,T0136,88670.8,-0.0,-0.0,16384.0,53388.5,-0.0,-0.0,16384.0,-0.0,7895.6,29838.8,-1.0,577.0,0.0,1761.9
VM,T0136,57,0,0,13834,49569,-1,0,17908,0,0,344754,3395,0,309799,0,0,0,0,0,0,0,0,0,350124,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0136,1,0,3737.3,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0
NET,T0136,0.3,1094.4,19.4,0.2,0.3,750.3,851.8,0.0,
NETPACKET,T0136,1.4,1804.9,158.2,3.0,1.4,1763.9,108.7,0.0,
JFSFILE,T0136,42.2,24.1,36.4,3.5,13.4,22.8,60.6,13.9,25.6
DISKBUSY,T0136,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
DISKREAD,T0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0136,31.6,0.0,28.1,0.0,28.1,0.0,0.0,0.0,0.0,3.3,0.0,0.0,31.6,0.0,0.0,3.3,19.2,2.3
DISKXFER,T0136,5.1,0.0,3.4,0.0,3.4,0.0,0.0,0.0,0.0,0.8,0.0,0.0,7.9,0.0,0.0,0.8,4.8,0.6
DISKBSIZE,T0136,6.2,0.0,8.4,0.0,8.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0137,11:20:04,14-NOV-2016
CPU001,T0137,0.5,0.1,0.0,99.4
CPU002,T0137,1.0,0.2,0.0,98.7
CPU003,T0137,6.0,0.6,0.0,93.4
CPU004,T0137,20.8,2.0,0.0,77.2
CPU005,T0137,0.6,0.1,0.0,99.3
CPU006,T0137,0.9,0.4,0.0,98.7
CPU007,T0137,0.3,0.1,0.0,99.7
CPU008,T0137,0.2,0.2,0.0,99.6
CPU009,T0137,0.4,0.0,0.0,99.6
CPU010,T0137,0.1,0.1,0.0,99.7
CPU011,T0137,0.4,0.1,0.0,99.5
CPU012,T0137,0.2,0.1,0.0,99.6
CPU_ALL,T0137,2.6,0.3,0.0,97.0,,12
MEM,T0137,88670.8,-0.0,-0.0,16384.0,53352.5,-0.0,-0.0,16384.0,-0.0,7898.4,29872.9,-1.0,577.4,0.0,1762.6
VM,T0137,419,0,0,13956,47828,-1,0,18996,0,0,318917,4126,0,453764,0,0,0,0,0,0,0,0,0,327939,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0137,1,0,3376.4,-1.0,-1.0,-1.0,3.6,-1.0,-1.0,-1.0
NET,T0137,0.3,909.9,11.2,0.3,0.3,655.5,10.6,0.0,
NETPACKET,T0137,1.3,1623.2,38.4,3.2,1.3,1578.1,42.1,0.0,
JFSFILE,T0137,42.2,24.1,36.5,3.5,13.4,22.8,60.6,13.9,25.6
DISKBUSY,T0137,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
DISKREAD,T0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0137,31.1,0.0,32.2,0.0,32.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,31.1,0.0,0.0,3.2,23.7,2.3
DISKXFER,T0137,4.8,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.8,0.0,0.0,7.8,0.0,0.0,0.8,5.9,0.6
DISKBSIZE,T0137,6.4,0.0,9.3,0.0,9.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0138,11:25:04,14-NOV-2016
CPU001,T0138,0.3,0.1,0.0,99.6
CPU002,T0138,0.3,0.1,0.0,99.6
CPU003,T0138,8.4,0.8,0.0,90.8
CPU004,T0138,24.9,2.3,0.0,72.8
CPU005,T0138,0.8,0.1,0.0,99.1
CPU006,T0138,1.2,0.4,0.0,98.4
CPU007,T0138,0.5,0.1,0.0,99.4
CPU008,T0138,0.3,0.1,0.0,99.6
CPU009,T0138,0.4,0.0,0.0,99.6
CPU010,T0138,0.2,0.1,0.0,99.7
CPU011,T0138,0.4,0.1,0.1,99.5
CPU012,T0138,0.3,0.1,0.0,99.6
CPU_ALL,T0138,3.1,0.4,0.0,96.5,,12
MEM,T0138,88670.8,-0.0,-0.0,16384.0,53315.7,-0.0,-0.0,16384.0,-0.0,7899.7,29909.8,-1.0,577.8,0.0,1762.2
VM,T0138,256,0,0,13969,49569,-1,0,29340,0,0,310686,5450,0,345332,0,0,0,0,0,0,0,0,0,320217,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0138,3,0,3746.3,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0
NET,T0138,0.3,1114.5,14.9,0.3,0.3,769.6,13.5,0.0,
NETPACKET,T0138,1.5,1813.5,51.5,2.9,1.5,1759.8,56.9,0.0,
JFSFILE,T0138,42.2,24.1,36.4,3.5,13.4,22.8,60.6,13.9,25.6
DISKBUSY,T0138,0.1,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0138,30.7,0.0,67.1,0.0,67.1,0.0,0.0,0.0,0.0,28.1,0.0,0.0,30.7,0.0,0.0,3.3,33.1,2.7
DISKXFER,T0138,5.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.7,0.0,0.0,0.8,8.3,0.7
DISKBSIZE,T0138,6.1,0.0,6.7,0.0,6.7,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0139,11:30:04,14-NOV-2016
CPU001,T0139,0.6,0.0,0.1,99.3
CPU002,T0139,0.4,0.2,0.0,99.5
CPU003,T0139,6.9,0.7,0.0,92.4
CPU004,T0139,23.6,2.3,0.0,74.1
CPU005,T0139,0.4,0.1,0.0,99.4
CPU006,T0139,0.8,0.4,0.0,98.8
CPU007,T0139,0.2,0.1,0.0,99.7
CPU008,T0139,0.3,0.2,0.0,99.5
CPU009,T0139,0.3,0.0,0.0,99.6
CPU010,T0139,0.1,0.2,0.0,99.7
CPU011,T0139,0.5,0.1,0.0,99.5
CPU012,T0139,0.3,0.2,0.0,99.5
CPU_ALL,T0139,2.9,0.4,0.0,96.8,,12
MEM,T0139,88670.8,-0.0,-0.0,16384.0,53323.2,-0.0,-0.0,16384.0,-0.0,7902.7,29904.9,-1.0,578.2,0.0,1762.4
VM,T0139,512,0,0,13880,47830,-1,0,18820,0,0,372816,4928,0,424997,0,0,0,0,0,0,0,0,0,370940,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0139,1,0,3582.3,-1.0,-1.0,-1.0,3.6,-1.0,-1.0,-1.0
NET,T0139,0.3,1009.8,18.5,0.3,0.3,721.5,846.3,0.0,
NETPACKET,T0139,1.3,1739.3,154.4,3.2,1.3,1685.9,105.6,0.0,
JFSFILE,T0139,42.2,24.1,36.5,3.5,13.4,22.8,60.6,13.9,25.6
DISKBUSY,T0139,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
DISKREAD,T0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0139,28.7,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,28.7,0.0,0.0,3.2,25.9,2.2
DISKXFER,T0139,5.4,0.0,3.4,0.0,3.4,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7.2,0.0,0.0,0.8,6.5,0.5
DISKBSIZE,T0139,5.3,0.0,9.9,0.0,9.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0140,11:35:04,14-NOV-2016
CPU001,T0140,0.5,0.1,0.0,99.4
CPU002,T0140,0.2,0.1,0.0,99.8
CPU003,T0140,7.2,0.8,0.0,92.1
CPU004,T0140,22.7,2.2,0.0,75.1
CPU005,T0140,0.4,0.1,0.0,99.5
CPU006,T0140,0.9,0.3,0.0,98.7
CPU007,T0140,0.4,0.1,0.0,99.6
CPU008,T0140,0.4,0.1,0.0,99.5
CPU009,T0140,1.1,0.1,0.0,98.8
CPU010,T0140,0.2,0.1,0.0,99.6
CPU011,T0140,0.3,0.1,0.0,99.6
CPU012,T0140,0.4,0.2,0.0,99.5
CPU_ALL,T0140,2.9,0.4,0.0,96.8,,12
MEM,T0140,88670.8,-0.0,-0.0,16384.0,53304.8,-0.0,-0.0,16384.0,-0.0,7904.4,29922.7,-1.0,578.6,0.0,1763.0
VM,T0140,289,0,0,13940,47841,-1,0,20604,0,0,372741,4655,0,382325,0,0,0,0,0,0,0,0,0,377471,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0140,1,0,3550.3,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0
NET,T0140,0.3,1011.7,12.7,0.3,0.3,710.6,424.7,0.0,
NETPACKET,T0140,1.4,1731.2,109.5,3.1,1.4,1681.7,67.4,0.0,
JFSFILE,T0140,42.2,24.1,36.5,3.5,13.4,22.8,60.6,13.9,25.6
DISKBUSY,T0140,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
DISKREAD,T0140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0140,28.8,0.0,39.9,0.0,39.9,0.0,0.0,0.0,0.0,3.4,0.0,0.0,28.8,0.0,0.0,3.2,31.3,2.1
DISKXFER,T0140,5.0,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.8,0.0,0.0,7.2,0.0,0.0,0.8,7.8,0.5
DISKBSIZE,T0140,5.7,0.0,11.5,0.0,11.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0141,11:40:04,14-NOV-2016
CPU001,T0141,0.3,0.1,0.1,99.6
CPU002,T0141,0.2,0.2,0.0,99.6
CPU003,T0141,6.6,0.7,0.0,92.7
CPU004,T0141,21.8,2.1,0.0,76.1
CPU005,T0141,0.8,0.1,0.0,99.1
CPU006,T0141,0.7,0.4,0.0,98.9
CPU007,T0141,0.3,0.1,0.0,99.6
CPU008,T0141,0.2,0.2,0.0,99.6
CPU009,T0141,0.3,0.0,0.0,99.7
CPU010,T0141,0.1,0.2,0.0,99.7
CPU011,T0141,0.3,0.1,0.0,99.6
CPU012,T0141,0.3,0.1,0.0,99.6
CPU_ALL,T0141,2.6,0.3,0.0,97.0,,12
MEM,T0141,88670.8,-0.0,-0.0,16384.0,53282.4,-0.0,-0.0,16384.0,-0.0,7906.3,29941.0,-1.0,578.9,0.0,1762.8
VM,T0141,220,0,0,13886,47739,-1,0,18476,0,0,300451,4579,0,430163,0,0,0,0,0,0,0,0,0,306094,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0141,1,0,3362.4,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,-1.0
NET,T0141,0.3,936.5,9.7,0.3,0.3,662.7,9.1,0.0,
NETPACKET,T0141,1.3,1616.9,34.0,3.1,1.3,1568.9,35.9,0.0,
JFSFILE,T0141,42.2,24.1,36.5,3.5,13.4,22.8,60.6,13.9,25.6
DISKBUSY,T0141,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
DISKREAD,T0141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0141,30.9,0.0,30.7,0.0,30.7,0.0,0.0,0.0,0.0,3.1,0.0,0.0,30.9,0.0,0.0,3.3,21.7,2.7
DISKXFER,T0141,5.3,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.8,0.0,0.0,7.7,0.0,0.0,0.8,5.4,0.7
DISKBSIZE,T0141,5.9,0.0,8.8,0.0,8.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0
ZZZZ,T0142,11:45:04,14-NOV-2016
CPU001,T0142,0.3,0.0,0.1,99.6
CPU002,T0142,0.1,0.1,0.0,99.7
CPU003,T0142,7.8,0.8,0.0,91.4
CPU004,T0142,25.6,2.4,0.0,72.0
CPU005,T0142,0.9,0.1,0.0,99.0
CPU006,T0142,1.0,0.4,0.0,98.6
CPU007,T0142,0.3,0.1,0.0,99.6
CPU008,T0142,0.2,0.1,0.0,99.7
CPU009,T0142,0.3,0.1,0.0,99.6
CPU010,T0142,0.2,0.2,0.0,99.7
CPU011,T0142,0.5,0.1,0.1,99.3
CPU012,T0142,0.2,0.1,0.0,99.7
CPU_ALL,T0142,3.1,0.4,0.0,96.5,,12
MEM,T0142,88670.8,-0.0,-0.0,16384.0,53253.5,-0.0,-0.0,16384.0,-0.0,7908.3,29972.6,-1.0,579.2,0.0,1762.8
VM,T0142,352,0,0,13906,48035,-1,0,26948,0,0,313911,5252,0,342380,0,0,0,0,0,0,0,0,0,321470,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0142,1,0,3920.7,-1.0,-1.0,-1.0,2.2,-1.0,-1.0,-1.0
NET,T0142,0.3,1136.2,12.9,0.3,0.3,794.0,13.4,0.0,
NETPACKET,T0142,1.4,1916.4,46.1,3.1,1.4,1861.4,51.7,0.0,
