AAA,progname,nmon
AAA,command,/usr/local/bin/nmon -f -t -F /var/log/nmon/kc1prapkc02_20161114_nmon.csv 
AAA,version,14i
AAA,disks_per_line,150
MEM,T0103,88673.0,-0.0,-0.0,16384.0,74738.5,-0.0,-0.0,16383.8,-0.0,1756.9,10909.8,-1.0,444.4,0.1,1001.3
VM,T0103,40,0,0,6763,45455,-1,0,4576,0,0,141774,126,0,325253,0,0,0,0,0,0,0,0,0,144267,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0103,1,0,329.2,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0103,0.0,18.9,10.8,0.3,0.0,11.5,7.8,0.0,
NETPACKET,T0103,0.0,26.4,35.7,3.4,0.0,25.3,37.3,0.0,
JFSFILE,T0103,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0103,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0103,8.7,0.0,7.9,0.9,6.5,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,6.5,0.0,0.0,3.3,0.0,2.2,0.8,0.1
DISKXFER,T0103,1.9,0.0,1.7,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0103,4.6,0.0,4.7,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0104,08:35:02,14-NOV-2016
CPU001,T0104,0.6,0.2,0.0,99.2
CPU002,T0104,0.6,0.2,0.0,99.2
CPU003,T0104,0.1,0.1,0.1,99.7
CPU004,T0104,0.1,0.1,0.0,99.8
CPU005,T0104,0.1,0.1,0.0,99.8
CPU006,T0104,0.1,0.1,0.0,99.8
CPU_ALL,T0104,0.3,0.1,0.0,99.6,,6
MEM,T0104,88673.0,-0.0,-0.0,16384.0,74739.8,-0.0,-0.0,16383.8,-0.0,1757.0,10908.3,-1.0,444.8,0.1,1001.3
VM,T0104,29,0,0,6763,45479,-1,0,4360,0,0,88958,106,0,182183,0,0,0,0,0,0,0,0,0,88609,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0104,1,0,277.6,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0104,0.0,5.0,4.4,0.3,0.0,3.3,2.9,0.0,
NETPACKET,T0104,0.0,10.4,15.7,3.1,0.0,9.1,14.0,0.0,
JFSFILE,T0104,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0104,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0104,7.6,0.0,7.0,0.6,6.9,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,6.9,0.0,0.0,3.0,0.0,1.9,0.6,0.0
DISKXFER,T0104,1.6,0.0,1.5,0.1,1.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.7,0.0,0.0,0.7,0.0,0.5,0.2,0.0
DISKBSIZE,T0104,4.6,0.0,4.7,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0105,08:40:02,14-NOV-2016
CPU001,T0105,1.8,0.3,0.0,97.9
CPU002,T0105,2.5,0.3,0.0,97.2
CPU003,T0105,0.2,0.1,0.1,99.6
CPU004,T0105,0.7,0.2,0.0,99.2
CPU005,T0105,0.3,0.1,0.1,99.5
CPU006,T0105,0.4,0.1,0.0,99.4
CPU_ALL,T0105,1.0,0.2,0.1,98.8,,6
MEM,T0105,88673.0,-0.0,-0.0,16384.0,74717.2,-0.0,-0.0,16383.8,-0.0,1757.1,10930.4,-1.0,445.3,0.1,1001.1
VM,T0105,40,0,0,6792,47204,-1,0,10736,0,0,157270,249,0,340471,0,0,0,0,0,0,0,0,0,163001,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0105,1,0,482.4,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
NET,T0105,0.0,56.6,8.8,0.3,0.0,37.0,6.7,0.0,
NETPACKET,T0105,0.0,82.3,28.5,3.2,0.0,81.1,28.8,0.0,
JFSFILE,T0105,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0105,0.4,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0105,28.8,0.0,28.0,0.8,7.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,7.0,0.0,0.0,3.6,0.0,2.1,0.8,0.0
DISKXFER,T0105,6.6,0.0,6.5,0.2,1.7,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,1.8,0.0,0.0,0.9,0.0,0.5,0.2,0.0
DISKBSIZE,T0105,4.3,0.0,4.3,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0106,08:45:02,14-NOV-2016
CPU001,T0106,0.9,0.2,0.0,98.9
CPU002,T0106,0.9,0.2,0.0,98.8
CPU003,T0106,0.1,0.1,0.1,99.7
CPU004,T0106,0.1,0.1,0.0,99.7
CPU005,T0106,0.1,0.0,0.1,99.8
CPU006,T0106,0.1,0.1,0.0,99.8
CPU_ALL,T0106,0.4,0.1,0.0,99.5,,6
MEM,T0106,88673.0,-0.0,-0.0,16384.0,74707.3,-0.0,-0.0,16383.8,-0.0,1757.2,10940.7,-1.0,445.6,0.1,1001.2
VM,T0106,27,0,0,6754,45434,-1,0,4992,0,0,106428,93,0,231116,0,0,0,0,0,0,0,0,0,109078,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0106,1,0,337.5,-1.0,-1.0,-1.0,2.1,-1.0,-1.0,-1.0
NET,T0106,0.1,12.0,8.2,0.4,0.1,7.1,5.9,0.1,
NETPACKET,T0106,1.1,21.5,35.5,3.5,1.1,20.7,35.7,0.5,
JFSFILE,T0106,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0106,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0106,9.9,0.0,7.9,1.9,6.8,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,6.8,0.0,0.0,3.3,0.0,1.7,1.3,0.6
DISKXFER,T0106,2.1,0.0,1.6,0.4,1.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.4,0.3,0.1
DISKBSIZE,T0106,4.7,0.0,4.8,4.3,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0107,08:50:02,14-NOV-2016
CPU001,T0107,0.3,0.1,0.0,99.6
CPU002,T0107,0.4,0.3,0.0,99.3
CPU003,T0107,0.1,0.1,0.1,99.7
CPU004,T0107,0.1,0.1,0.0,99.8
CPU005,T0107,0.1,0.0,0.0,99.9
CPU006,T0107,0.1,0.1,0.0,99.8
CPU_ALL,T0107,0.2,0.1,0.0,99.7,,6
MEM,T0107,88673.0,-0.0,-0.0,16384.0,74698.2,-0.0,-0.0,16383.8,-0.0,1757.2,10949.6,-1.0,446.0,0.1,1001.1
VM,T0107,40,0,0,6816,45469,-1,0,4576,0,0,115165,135,0,298852,0,0,0,0,0,0,0,0,0,117472,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0107,1,0,276.1,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0107,0.0,1.8,2.0,0.3,0.0,1.7,1.2,0.0,
NETPACKET,T0107,0.0,7.2,8.9,3.2,0.0,5.8,6.9,0.0,
JFSFILE,T0107,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0107,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0107,8.5,0.0,7.6,0.9,6.7,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,6.7,0.0,0.0,3.2,0.0,2.2,0.8,0.1
DISKXFER,T0107,1.8,0.0,1.6,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.6,0.2,0.0
DISKBSIZE,T0107,4.6,0.0,4.7,4.3,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0108,08:55:02,14-NOV-2016
CPU001,T0108,0.4,0.2,0.0,99.4
CPU002,T0108,0.4,0.2,0.0,99.4
CPU003,T0108,0.1,0.1,0.1,99.8
CPU004,T0108,0.1,0.1,0.0,99.8
CPU005,T0108,0.1,0.0,0.0,99.8
CPU006,T0108,0.1,0.1,0.0,99.8
CPU_ALL,T0108,0.2,0.1,0.0,99.7,,6
MEM,T0108,88673.0,-0.0,-0.0,16384.0,74690.6,-0.0,-0.0,16383.8,-0.0,1757.2,10957.1,-1.0,446.2,0.1,1001.0
VM,T0108,25,0,0,6852,45632,-1,0,4460,0,0,110795,107,0,169441,0,0,0,0,0,0,0,0,0,112771,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0108,2,0,291.0,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0108,0.0,1.6,11.9,0.3,0.0,1.5,420.8,0.0,
NETPACKET,T0108,0.0,6.9,180.1,3.2,0.0,5.5,89.1,0.0,
JFSFILE,T0108,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0108,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0108,8.2,0.0,7.6,0.7,6.7,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,6.7,0.0,0.0,3.2,0.1,1.7,0.7,0.0
DISKXFER,T0108,1.8,0.0,1.6,0.2,1.7,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0108,4.6,0.0,4.7,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0
ZZZZ,T0109,09:00:02,14-NOV-2016
CPU001,T0109,0.7,0.2,0.0,99.0
CPU002,T0109,0.7,0.2,0.0,99.1
CPU003,T0109,0.1,0.1,0.1,99.7
CPU004,T0109,0.1,0.2,0.0,99.7
CPU005,T0109,0.1,0.1,0.2,99.7
CPU006,T0109,0.1,0.1,0.0,99.7
CPU_ALL,T0109,0.3,0.2,0.1,99.5,,6
MEM,T0109,88673.0,-0.0,-0.0,16384.0,74690.8,-0.0,-0.0,16383.8,-0.0,1757.3,10956.8,-1.0,446.7,0.1,1000.5
VM,T0109,39,3,0,6922,45691,-1,0,10508,0,0,125175,276,0,304990,0,0,0,0,0,0,0,0,0,124927,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0109,1,0,313.8,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0109,0.0,5.9,4.7,0.3,0.0,4.0,3.0,0.0,
NETPACKET,T0109,0.0,12.2,19.0,3.4,0.0,12.8,16.4,0.0,
JFSFILE,T0109,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0109,0.4,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0109,28.5,0.0,27.6,0.9,6.5,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,6.5,0.0,0.0,3.1,0.0,2.2,0.8,0.1
DISKXFER,T0109,6.6,0.0,6.4,0.2,1.6,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0109,4.3,0.0,4.3,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0110,09:05:02,14-NOV-2016
CPU001,T0110,1.7,0.3,0.0,98.0
CPU002,T0110,2.3,0.3,0.0,97.4
CPU003,T0110,0.4,0.1,0.2,99.3
CPU004,T0110,0.3,0.1,0.0,99.6
CPU005,T0110,0.4,0.1,0.0,99.5
CPU006,T0110,0.3,0.1,0.0,99.6
CPU_ALL,T0110,0.9,0.2,0.0,98.9,,6
MEM,T0110,88673.0,-0.0,-0.0,16384.0,74636.9,-0.0,-0.0,16383.8,-0.0,1763.9,11004.8,-1.0,447.0,0.1,1005.9
VM,T0110,36,0,0,6849,47316,-1,72,11780,0,0,103521,414,0,207669,0,0,0,0,0,0,0,0,0,117282,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0110,1,0,340.8,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,-1.0
NET,T0110,0.3,17.5,8.2,0.7,0.3,10.5,5.3,0.5,
NETPACKET,T0110,5.1,26.1,29.4,5.4,5.1,26.8,26.0,2.4,
JFSFILE,T0110,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0110,0.3,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0110,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0110,9.3,0.0,7.8,1.5,29.9,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,29.9,0.0,0.0,3.4,0.1,1.7,1.0,0.5
DISKXFER,T0110,2.0,0.0,1.6,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7.5,0.0,0.0,0.8,0.0,0.4,0.3,0.1
DISKBSIZE,T0110,4.7,0.0,4.8,4.3,15.2,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0
ZZZZ,T0111,09:10:02,14-NOV-2016
CPU001,T0111,0.9,0.1,0.0,98.9
CPU002,T0111,2.3,0.4,0.0,97.3
CPU003,T0111,0.2,0.1,0.1,99.6
CPU004,T0111,0.1,0.2,0.0,99.7
CPU005,T0111,0.3,0.1,0.0,99.6
CPU006,T0111,0.4,0.1,0.0,99.4
CPU_ALL,T0111,0.7,0.2,0.0,99.1,,6
MEM,T0111,88673.0,-0.0,-0.0,16384.0,74596.8,-0.0,-0.0,16383.8,-0.0,1764.0,11045.2,-1.0,447.3,0.1,1005.9
VM,T0111,38,0,0,6882,45584,-1,0,4824,0,0,126661,119,0,309288,0,0,0,0,0,0,0,0,0,137031,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0111,1,0,415.1,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0111,0.0,36.3,7.6,0.3,0.0,21.3,5.6,0.0,
NETPACKET,T0111,0.0,53.8,27.9,3.4,0.0,54.6,27.9,0.0,
JFSFILE,T0111,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0111,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0
DISKREAD,T0111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0111,8.5,0.0,7.7,0.8,7.6,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,7.6,0.0,0.0,3.2,0.0,2.1,0.8,0.0
DISKXFER,T0111,1.8,0.0,1.6,0.2,1.9,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.9,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0111,4.6,0.0,4.7,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0112,09:15:02,14-NOV-2016
CPU001,T0112,1.3,0.1,0.0,98.6
CPU002,T0112,1.7,0.4,0.0,98.0
CPU003,T0112,0.1,0.1,0.1,99.7
CPU004,T0112,0.4,0.1,0.0,99.4
CPU005,T0112,0.5,0.1,0.0,99.4
CPU006,T0112,0.2,0.1,0.0,99.7
CPU_ALL,T0112,0.7,0.1,0.0,99.1,,6
MEM,T0112,88673.0,-0.0,-0.0,16384.0,74585.1,-0.0,-0.0,16383.8,-0.0,1764.1,11056.9,-1.0,447.6,0.1,1005.8
VM,T0112,27,0,0,6877,45575,-1,0,4672,0,0,126788,116,0,186795,0,0,0,0,0,0,0,0,0,129880,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0112,1,0,357.6,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0112,0.0,14.0,11.6,0.3,0.0,8.5,421.3,0.0,
NETPACKET,T0112,0.0,24.4,107.1,3.0,0.0,23.4,67.8,0.0,
JFSFILE,T0112,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0112,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0112,7.9,0.0,7.2,0.7,7.7,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,7.7,0.0,0.0,3.2,0.0,1.5,0.6,0.1
DISKXFER,T0112,1.7,0.0,1.5,0.2,1.9,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.9,0.0,0.0,0.8,0.0,0.4,0.2,0.0
DISKBSIZE,T0112,4.7,0.0,4.7,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0113,09:20:02,14-NOV-2016
CPU001,T0113,0.4,0.2,0.1,99.3
CPU002,T0113,0.3,0.2,0.0,99.4
CPU003,T0113,0.1,0.1,0.1,99.7
CPU004,T0113,0.1,0.2,0.0,99.7
CPU005,T0113,0.1,0.1,0.2,99.6
CPU006,T0113,0.1,0.1,0.0,99.8
CPU_ALL,T0113,0.2,0.2,0.1,99.6,,6
MEM,T0113,88673.0,-0.0,-0.0,16384.0,74580.2,-0.0,-0.0,16383.8,-0.0,1764.1,11062.2,-1.0,447.8,0.1,1005.5
VM,T0113,37,3,0,6910,45629,-1,0,10480,0,0,111071,190,0,293895,0,0,0,0,0,0,0,0,0,112190,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0113,1,0,294.2,-1.0,-1.0,-1.0,2.8,-1.0,-1.0,-1.0
NET,T0113,0.0,1.4,1.3,0.3,0.0,1.3,0.7,0.0,
NETPACKET,T0113,0.0,6.3,6.7,3.3,0.0,4.6,4.6,0.0,
JFSFILE,T0113,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0113,0.6,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0113,28.0,0.0,27.2,0.8,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,3.2,0.0,2.0,0.8,0.0
DISKXFER,T0113,6.5,0.0,6.3,0.2,1.7,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,1.7,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0113,4.3,0.0,4.3,4.2,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0
ZZZZ,T0114,09:25:02,14-NOV-2016
CPU001,T0114,0.9,0.3,0.0,98.8
CPU002,T0114,1.6,0.2,0.0,98.2
CPU003,T0114,0.1,0.1,0.1,99.7
CPU004,T0114,0.1,0.1,0.0,99.8
CPU005,T0114,0.1,0.1,0.0,99.8
CPU006,T0114,0.2,0.1,0.0,99.7
CPU_ALL,T0114,0.5,0.1,0.0,99.3,,6
MEM,T0114,88673.0,-0.0,-0.0,16384.0,74573.4,-0.0,-0.0,16383.8,-0.0,1764.2,11068.4,-1.0,448.1,0.1,1005.4
VM,T0114,26,0,0,6928,45611,-1,0,4756,0,0,91447,129,0,178980,0,0,0,0,0,0,0,0,0,93218,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0114,1,0,345.8,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0114,0.0,24.8,6.7,0.2,0.0,14.2,5.0,0.0,
NETPACKET,T0114,0.0,39.8,26.5,2.8,0.0,39.0,27.2,0.0,
JFSFILE,T0114,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0114,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
DISKREAD,T0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0114,8.4,0.0,7.7,0.7,7.4,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,7.4,0.0,0.0,3.2,0.0,2.0,0.6,0.1
DISKXFER,T0114,1.8,0.0,1.7,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.9,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0114,4.6,0.0,4.6,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0115,09:30:02,14-NOV-2016
CPU001,T0115,1.6,0.3,0.0,98.1
CPU002,T0115,1.6,0.4,0.0,98.0
CPU003,T0115,0.3,0.1,0.1,99.5
CPU004,T0115,0.3,0.2,0.0,99.5
CPU005,T0115,0.4,0.1,0.0,99.6
CPU006,T0115,0.2,0.1,0.0,99.7
CPU_ALL,T0115,0.7,0.2,0.0,99.1,,6
MEM,T0115,88673.0,-0.0,-0.0,16384.0,74496.7,-0.0,-0.0,16383.8,-0.0,1764.3,11145.0,-1.0,448.4,0.1,1005.1
VM,T0115,35,0,0,6991,45635,-1,0,4768,0,0,229154,166,0,341418,0,0,0,0,0,0,0,0,0,248677,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0115,1,0,366.5,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
NET,T0115,0.0,18.0,10.3,0.3,0.0,10.7,7.6,0.0,
NETPACKET,T0115,0.0,31.1,45.3,3.4,0.0,30.5,47.1,0.0,
JFSFILE,T0115,37.1,24.1,9.4,3.5,13.4,12.4,5.1,22.8,26.4,13.9,1.6
DISKBUSY,T0115,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0
DISKREAD,T0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DISKWRITE,T0115,8.7,0.0,7.8,0.9,7.2,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,7.2,0.0,0.0,3.2,0.0,2.1,0.8,0.1
DISKXFER,T0115,1.9,0.0,1.6,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.8,0.0,0.0,0.8,0.0,0.5,0.2,0.0
DISKBSIZE,T0115,4.7,0.0,4.7,4.2,4.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0
ZZZZ,T0116,09:35:02,14-NOV-2016
CPU001,T0116,0.9,0.2,0.0,98.8
CPU002,T0116,0.7,0.2,0.0,99.0
CPU003,T0116,0.2,0.1,0.1,99.6
CPU004,T0116,0.1,0.1,0.0,99.8
CPU005,T0116,0.1,0.0,0.0,99.9
CPU006,T0116,0.1,0.1,0.0,99.8
CPU_ALL,T0116,0.4,0.1,0.0,99.5,,6
MEM,T0116,88673.0,-0.0,-0.0,16384.0,74479.5,-0.0,-0.0,16383.8,-0.0,1764.3,11162.7,-1.0,448.7,0.1,1005.0
VM,T0116,23,0,0,7023,45656,-1,0,4360,0,0,95692,120,0,186760,0,0,0,0,0,0,0,0,0,100252,0,0,0,0,0,0,0,0,0,0,0,0,0
PROC,T0116,1,0,295.1,-1.0,-1.0,-1.0,1.3,-1.0,-1.0,-1.0
NET,T0116,0.0,13.0,7.3,0.3,0.0,7.9,5.0,0.0,
NETPACKET,T0116,0.0,18.3,24.9,3.1,0.0,17.3,25.3,0.0,
